#{"t_start": 1787339294.803288, "env_id": "None"}
r,l,t
5.89,11,171.048656
3.95,5,171.050503
5.9,10,171.053827
1.93,7,171.056231
13.82,18,171.062039
3.84,16,171.067865
1.95,5,171.069655
3.89,11,171.073266
1.97,3,171.074316
3.95,5,171.076128
1.97,3,171.07747
5.91,9,171.080674
3.93,7,171.209044
3.95,5,171.210852
3.95,5,171.212526
5.92,8,171.215133
3.86,14,171.219625
1.97,3,171.22066
3.88,12,171.224501
1.95,5,171.226162
1.97,3,171.227206
3.94,6,171.229173
3.94,6,171.231141
1.94,6,171.233109
1.97,3,171.234134
1.97,3,171.235159
5.89,11,171.238926
5.87,13,171.243371
3.94,6,171.24541
13.9,10,171.249046
1.97,3,171.250363
1.93,7,171.358533
1.97,3,171.359725
2.88,12,171.363734
13.9,10,171.367053
3.94,6,171.369054
13.89,11,171.372606
5.92,8,171.375208
1.97,3,171.376626
1.97,3,171.377874
1.97,3,171.37898
5.92,8,171.381668
1.97,3,171.382835
5.87,13,171.38709
1.94,6,171.389091
3.95,5,171.390792
1.95,5,171.392475
1.97,3,171.393513
13.9,10,171.39676
13.9,10,171.400012
1.97,3,171.504221
3.93,7,171.506656
1.97,3,171.507707
5.93,7,171.509971
3.95,5,171.511613
1.94,6,171.513558
1.96,4,171.514877
1.97,3,171.515885
3.94,6,171.517813
1.96,4,171.519129
1.95,5,171.520775
1.97,3,171.521788
1.97,3,171.522792
1.97,3,171.523804
5.89,11,171.528076
13.9,10,171.531405
1.97,3,171.532815
1.95,5,171.534686
1.97,3,171.53577
1.97,3,171.537101
1.94,6,171.539199
1.94,6,171.541339
-0.05,5,171.543057
1.97,3,171.544115
3.94,6,171.546256
1.94,6,171.548231
3.89,11,171.648212
1.97,3,171.649623
13.87,13,171.654371
1.97,3,171.655678
3.93,7,171.65814
5.91,9,171.661053
3.95,5,171.662695
5.92,8,171.665502
1.96,4,171.666934
1.97,3,171.66796
1.97,3,171.668968
1.97,3,171.669982
1.94,6,171.671904
1.97,3,171.672953
5.92,8,171.676007
1.97,3,171.677189
1.97,3,171.678296
5.87,13,171.682693
1.96,4,171.684096
5.9,10,171.687346
1.97,3,171.688392
5.93,7,171.796428
1.97,3,171.797568
5.89,11,171.801403
1.94,6,171.803472
5.9,10,171.807038
1.94,6,171.809076
1.97,3,171.810116
5.93,7,171.812377
3.92,8,171.814933
3.88,12,171.818691
5.91,9,171.822051
1.97,3,171.823269
3.91,9,171.826265
3.95,5,171.827968
13.86,14,171.832917
5.89,11,171.836486
3.93,7,171.838792
13.9,10,171.941515
3.92,8,171.944142
5.92,8,171.946698
13.91,9,171.94983
1.97,3,171.950954
3.91,9,171.953923
1.97,3,171.954977
3.92,8,171.957613
3.92,8,171.960772
3.92,8,171.963535
1.97,3,171.964583
13.9,10,171.967994
1.97,3,171.969045
5.93,7,171.971338
1.94,6,171.973308
1.97,3,171.974445
5.92,8,171.97741
1.97,3,171.978568
13.91,9,171.981521
1.96,4,172.069121
3.92,8,172.071862
5.89,11,172.0754
5.87,13,172.080053
1.96,4,172.081487
3.92,8,172.084433
3.94,6,172.086502
1.97,3,172.087567
5.92,8,172.090573
1.96,4,172.092011
1.97,3,172.093073
1.96,4,172.094455
1.97,3,172.095501
5.88,12,172.099403
1.95,5,172.101105
3.94,6,172.103089
1.96,4,172.104447
3.95,5,172.106128
1.97,3,172.107163
5.93,7,172.10946
1.94,6,172.111441
3.89,11,172.218892
1.97,3,172.220026
13.9,10,172.223322
3.91,9,172.226288
1.97,3,172.227343
5.9,10,172.230576
5.93,7,172.232876
3.91,9,172.235796
1.97,3,172.236841
1.97,3,172.237877
5.93,7,172.240237
3.91,9,172.243625
5.89,11,172.24726
1.96,4,172.248623
3.95,5,172.250287
3.95,5,172.252221
1.97,3,172.253315
1.97,3,172.25438
1.95,5,172.256056
1.97,3,172.257092
1.94,6,172.259311
3.95,5,172.354463
13.89,11,172.358179
1.96,4,172.359539
3.95,5,172.36123
1.97,3,172.362267
1.95,5,172.363926
1.94,6,172.366209
5.9,10,172.369571
13.85,15,172.374422
1.95,5,172.376573
3.89,11,172.380257
1.97,3,172.381325
3.92,8,172.384302
3.95,5,172.386046
13.89,11,172.389649
1.97,3,172.390701
5.9,10,172.393936
3.95,5,172.39598
5.92,8,172.509548
1.96,4,172.511022
5.87,13,172.515269
5.93,7,172.517584
1.97,3,172.519048
1.97,3,172.520363
1.97,3,172.521483
1.97,3,172.522562
3.94,6,172.524622
1.97,3,172.525677
1.93,7,172.528338
5.88,12,172.53256
5.86,14,172.537251
1.95,5,172.539
3.89,11,172.542737
13.82,18,172.548753
3.92,8,172.551468
1.97,3,172.552526
3.89,11,172.67809
3.95,5,172.679867
5.89,11,172.683462
1.96,4,172.685116
1.97,3,172.686271
3.95,5,172.688009
3.95,5,172.689703
1.96,4,172.69125
1.97,3,172.692368
1.97,3,172.693499
1.96,4,172.695112
1.94,6,172.697346
3.95,5,172.699017
13.9,10,172.7027
5.9,10,172.706264
3.94,6,172.708422
3.83,17,172.713784
1.97,3,172.714824
1.97,3,172.71603
1.97,3,172.717203
1.95,5,172.718898
1.97,3,172.719959
1.97,3,172.846508
3.87,13,172.851105
13.9,10,172.854336
1.97,3,172.855364
3.95,5,172.857213
3.95,5,172.859367
1.97,3,172.860482
5.91,9,172.863452
1.94,6,172.865466
3.95,5,172.867538
13.91,9,172.870704
13.86,14,172.875398
1.96,4,172.876841
3.95,5,172.878551
3.95,5,172.880222
5.9,10,172.883477
1.97,3,172.884519
5.83,17,172.89029
3.94,6,173.013821
1.97,3,173.014936
1.93,7,173.017556
1.94,6,173.019743
5.92,8,173.022426
1.97,3,173.023464
13.89,11,173.027612
3.89,11,173.031401
1.97,3,173.032513
1.94,6,173.034858
4.93,7,173.037381
1.97,3,173.038612
1.97,3,173.039716
13.84,16,173.045022
5.92,8,173.047727
1.97,3,173.048787
1.97,3,173.049963
5.86,14,173.05441
5.92,8,173.172698
3.95,5,173.174724
3.91,9,173.177941
1.97,3,173.179087
5.87,13,173.184028
3.95,5,173.185953
13.88,12,173.189963
1.97,3,173.191074
1.94,6,173.193601
1.97,3,173.194699
13.9,10,173.198059
5.89,11,173.202177
3.91,9,173.205506
1.97,3,173.206592
3.9,10,173.209955
5.92,8,173.212844
3.89,11,173.216776
1.97,3,173.217908
5.88,12,173.322879
5.86,14,173.328149
3.93,7,173.330558
1.97,3,173.331672
3.94,6,173.334174
13.89,11,173.337799
1.97,3,173.338863
3.95,5,173.340544
3.91,9,173.344231
13.9,10,173.347685
3.95,5,173.349572
1.95,5,173.351432
5.86,14,173.356233
1.93,7,173.358963
1.95,5,173.3608
1.97,3,173.361864
13.86,14,173.475728
1.97,3,173.47694
5.88,12,173.480924
1.96,4,173.482319
1.97,3,173.483617
13.83,17,173.489859
1.95,5,173.491654
5.92,8,173.494517
1.97,3,173.49569
1.97,3,173.496784
3.93,7,173.499586
3.94,6,173.50208
5.91,9,173.505143
1.93,7,173.50786
1.93,7,173.51045
3.87,13,173.514916
13.84,16,173.520625
1.94,6,173.645485
5.92,8,173.648207
1.94,6,173.650541
5.9,10,173.654362
1.97,3,173.65571
13.91,9,173.658946
3.89,11,173.662557
5.87,13,173.667045
5.86,14,173.671493
1.96,4,173.672954
1.96,4,173.67438
5.92,8,173.677084
1.97,3,173.678137
5.88,12,173.682005
3.88,12,173.686296
1.96,4,173.687728
1.97,3,173.688786
3.92,8,173.798602
1.97,3,173.799852
5.87,13,173.804062
1.94,6,173.806213
3.93,7,173.808941
3.93,7,173.811362
1.97,3,173.812431
1.97,3,173.813476
5.87,13,173.818342
1.92,8,173.821074
3.95,5,173.822821
3.95,5,173.824555
1.97,3,173.825613
3.95,5,173.827722
5.84,16,173.833274
5.93,7,173.835644
1.95,5,173.837472
5.92,8,173.840287
13.9,10,173.960869
5.88,12,173.96477
1.97,3,173.965825
3.95,5,173.967483
1.97,3,173.968506
3.95,5,173.970128
5.93,7,173.972364
1.97,3,173.973373
5.9,10,173.976877
1.94,6,173.978814
1.94,6,173.980739
1.95,5,173.982505
1.97,3,173.9838
1.96,4,173.985484
1.96,4,173.986935
13.86,14,173.991697
1.96,4,173.993077
5.92,8,173.995801
5.86,14,174.000464
1.94,6,174.002452
1.96,4,174.111781
13.9,10,174.1152
1.97,3,174.116473
3.92,8,174.119204
3.95,5,174.12088
13.85,15,174.125887
3.92,8,174.128581
-0.07,7,174.130831
1.97,3,174.131863
5.87,13,174.136168
1.95,5,174.13786
1.96,4,174.139226
5.91,9,174.142222
5.88,12,174.146159
3.87,13,174.150786
1.95,5,174.152865
13.86,14,174.266625
13.84,16,174.27189
13.9,10,174.275736
5.86,14,174.28061
13.88,12,174.284957
3.88,12,174.288937
5.91,9,174.292118
5.92,8,174.294982
1.97,3,174.29626
1.97,3,174.29736
1.97,3,174.298408
3.88,12,174.302493
1.93,7,174.304777
1.92,8,174.307335
1.97,3,174.423291
1.93,7,174.426156
1.97,3,174.427307
3.89,11,174.430921
1.97,3,174.432175
1.96,4,174.433845
1.95,5,174.435551
1.97,3,174.436604
1.97,3,174.43764
5.88,12,174.441665
5.87,13,174.446199
1.97,3,174.447332
5.86,14,174.452152
1.93,7,174.454738
1.97,3,174.455812
1.97,3,174.456871
1.96,4,174.458354
1.97,3,174.459406
1.95,5,174.461055
3.95,5,174.462683
3.89,11,174.466385
1.97,3,174.467515
1.94,6,174.581519
5.88,12,174.585682
1.96,4,174.587047
1.97,3,174.588081
1.97,3,174.589139
1.93,7,174.591479
1.97,3,174.592514
1.94,6,174.594442
3.91,9,174.597394
1.97,3,174.598424
3.9,10,174.601657
3.89,11,174.605109
5.88,12,174.609677
3.93,7,174.612149
5.87,13,174.616821
1.97,3,174.617952
1.97,3,174.618998
1.96,4,174.62057
5.92,8,174.623254
1.97,3,174.728044
1.95,5,174.729928
13.9,10,174.733676
1.97,3,174.734867
1.97,3,174.735971
5.87,13,174.740623
3.88,12,174.744937
1.93,7,174.747394
1.97,3,174.748671
1.95,5,174.750668
13.84,16,174.755824
3.87,13,174.760653
5.89,11,174.764411
1.97,3,174.766156
1.97,3,174.767373
1.92,8,174.770286
3.92,8,174.772928
5.92,8,174.892405
3.9,10,174.89583
3.91,9,174.898724
1.92,8,174.902015
1.96,4,174.903742
1.97,3,174.904848
3.94,6,174.90692
1.97,3,174.908017
3.89,11,174.911944
1.97,3,174.913179
1.97,3,174.91428
1.97,3,174.915414
3.94,6,174.917618
1.93,7,174.919949
3.91,9,174.922919
1.97,3,174.924041
1.94,6,174.926261
1.97,3,174.927342
1.97,3,174.928381
5.88,12,174.932176
5.87,13,175.034603
3.89,11,175.038359
1.97,3,175.039426
13.9,10,175.042685
1.93,7,175.045539
1.93,7,175.047915
1.97,3,175.04899
3.94,6,175.051207
3.9,10,175.054764
1.97,3,175.055988
3.9,10,175.059578
1.94,6,175.061599
5.88,12,175.065529
1.97,3,175.06664
3.88,12,175.070994
5.92,8,175.073745
1.96,4,175.075222
1.97,3,175.076639
5.88,12,175.176882
13.89,11,175.180628
5.92,8,175.183359
3.9,10,175.186653
5.88,12,175.190541
1.97,3,175.191911
3.92,8,175.194634
1.97,3,175.195703
1.96,4,175.1971
5.9,10,175.200394
5.87,13,175.205092
3.95,5,175.206944
1.96,4,175.208422
1.94,6,175.210397
5.9,10,175.213606
1.97,3,175.214638
1.94,6,175.216793
1.97,3,175.217876
3.93,7,175.323392
1.97,3,175.324609
1.97,3,175.325694
1.97,3,175.326773
3.95,5,175.328456
5.89,11,175.332037
1.97,3,175.333582
3.87,13,175.338022
13.9,10,175.341595
3.91,9,175.344818
1.94,6,175.347092
3.95,5,175.348787
1.97,3,175.349936
1.97,3,175.351009
3.9,10,175.354312
3.89,11,175.358087
3.92,8,175.360796
3.94,6,175.363129
1.97,3,175.364328
1.95,5,175.366185
1.97,3,175.367446
1.95,5,175.4717
1.97,3,175.472924
1.95,5,175.474833
3.9,10,175.478141
3.94,6,175.480084
1.96,4,175.48141
13.83,17,175.487219
5.89,11,175.490884
3.95,5,175.49271
5.88,12,175.497202
1.95,5,175.498924
3.92,8,175.501682
1.95,5,175.516839
1.94,6,175.521762
1.97,3,175.523314
3.91,9,175.526735
1.96,4,175.52818
1.97,3,175.529263
1.97,3,175.530344
3.9,10,175.656123
5.88,12,175.660162
1.97,3,175.661246
5.92,8,175.663881
1.97,3,175.665221
1.95,5,175.667299
1.94,6,175.669308
5.92,8,175.671886
1.94,6,175.673832
1.93,7,175.676349
1.97,3,175.677412
3.89,11,175.680902
3.95,5,175.682674
1.94,6,175.684646
5.92,8,175.687248
3.95,5,175.688873
3.93,7,175.691424
1.96,4,175.693213
1.97,3,175.694357
3.94,6,175.696439
3.92,8,175.699125
1.96,4,175.800382
5.9,10,175.803838
1.97,3,175.80491
3.89,11,175.809251
1.95,5,175.81114
13.9,10,175.814555
1.97,3,175.815847
3.91,9,175.819734
3.94,6,175.821826
13.91,9,175.824919
5.88,12,175.829028
3.95,5,175.831133
1.95,5,175.832983
1.96,4,175.83437
1.94,6,175.836359
5.89,11,175.840179
13.87,13,175.844537
3.94,6,175.946893
5.9,10,175.950383
1.97,3,175.951451
5.9,10,175.954873
1.93,7,175.957218
5.93,7,175.959902
3.95,5,175.961624
3.91,9,175.964549
-0.05,5,175.966213
3.93,7,175.968882
1.96,4,175.97033
1.97,3,175.971382
1.97,3,175.972418
3.93,7,175.974999
3.95,5,175.976731
3.95,5,175.978807
3.92,8,175.981644
1.95,5,175.984328
1.97,3,175.985546
3.92,8,175.98858
5.88,12,175.992954
5.87,13,176.09637
13.9,10,176.099809
1.96,4,176.101263
1.97,3,176.102331
5.93,7,176.104671
1.97,3,176.105726
1.97,3,176.106786
1.97,3,176.108056
3.94,6,176.110243
1.97,3,176.111322
1.97,3,176.112375
3.93,7,176.114695
3.91,9,176.11799
3.95,5,176.119907
5.89,11,176.123624
1.96,4,176.139329
1.97,3,176.144369
1.96,4,176.146014
1.97,3,176.147392
1.95,5,176.149167
1.97,3,176.150566
1.97,3,176.152183
1.97,3,176.153345
5.89,11,176.264486
1.97,3,176.265747
5.9,10,176.269731
5.92,8,176.272484
1.97,3,176.273539
3.94,6,176.276264
13.86,14,176.2811
1.94,6,176.283463
1.97,3,176.28477
1.97,3,176.286049
5.93,7,176.288365
3.92,8,176.29098
5.88,12,176.295105
1.95,5,176.296923
13.85,15,176.301849
1.97,3,176.302891
13.9,10,176.306478
1.97,3,176.307529
13.9,10,176.420955
5.92,8,176.423719
5.92,8,176.42635
13.89,11,176.430223
1.96,4,176.43187
1.97,3,176.433196
3.95,5,176.435029
1.95,5,176.436713
1.97,3,176.437746
5.92,8,176.440738
1.97,3,176.442348
1.95,5,176.444352
1.97,3,176.445449
13.86,14,176.450641
5.88,12,176.454752
5.92,8,176.457614
1.95,5,176.459474
13.88,12,176.46389
1.96,4,176.465494
1.97,3,176.46656
1.97,3,176.578105
1.96,4,176.5797
1.97,3,176.580915
5.9,10,176.584528
3.94,6,176.5871
1.94,6,176.589384
1.97,3,176.590701
1.97,3,176.59186
1.95,5,176.593569
3.9,10,176.596829
3.93,7,176.599685
1.97,3,176.600737
3.89,11,176.604294
3.92,8,176.606904
5.93,7,176.609987
1.97,3,176.611129
3.93,7,176.613461
1.97,3,176.614515
13.9,10,176.618133
1.97,3,176.619285
1.97,3,176.62035
1.95,5,176.622039
1.97,3,176.623103
3.92,8,176.722768
1.96,4,176.724393
3.95,5,176.726184
3.92,8,176.729124
1.97,3,176.730208
3.94,6,176.732291
13.88,12,176.737162
1.97,3,176.738282
1.93,7,176.74072
1.96,4,176.742548
13.91,9,176.745676
1.97,3,176.746784
1.95,5,176.748541
1.94,6,176.750811
1.97,3,176.751984
1.96,4,176.75344
13.85,15,176.758489
1.93,7,176.761187
5.85,15,176.766227
5.9,10,176.883598
1.96,4,176.885152
3.89,11,176.889203
13.9,10,176.892659
13.89,11,176.896317
1.96,4,176.8977
3.92,8,176.900495
1.97,3,176.90197
1.97,3,176.90309
3.94,6,176.905125
1.95,5,176.906832
1.97,3,176.908233
13.91,9,176.911286
13.87,13,176.916091
5.87,13,176.920319
3.95,5,176.922424
1.97,3,176.923659
1.94,6,176.925668
13.86,14,177.03519
1.96,4,177.036665
5.93,7,177.03936
1.97,3,177.040491
1.97,3,177.041905
1.97,3,177.043061
5.92,8,177.045776
1.97,3,177.04688
13.84,16,177.052858
13.87,13,177.057452
1.94,6,177.059468
1.97,3,177.060529
1.97,3,177.061809
5.91,9,177.06535
1.94,6,177.068292
5.92,8,177.071212
13.86,14,177.076483
1.93,7,177.078835
3.91,9,177.197632
1.97,3,177.198784
1.97,3,177.199895
1.97,3,177.200976
3.9,10,177.204236
13.87,13,177.209314
5.88,12,177.213202
3.89,11,177.216925
3.92,8,177.219622
1.94,6,177.221636
1.97,3,177.222699
3.95,5,177.224447
3.91,9,177.227389
3.92,8,177.229933
1.97,3,177.230951
3.92,8,177.23407
13.91,9,177.237388
1.96,4,177.238771
1.97,3,177.239799
5.85,15,177.351244
3.93,7,177.353618
1.97,3,177.354647
1.96,4,177.355984
5.91,9,177.359354
5.9,10,177.362834
1.97,3,177.363929
3.92,8,177.366564
1.96,4,177.368464
5.93,7,177.370912
5.84,16,177.376378
1.96,4,177.377787
1.96,4,177.379138
13.86,14,177.383727
5.91,9,177.386743
1.94,6,177.388757
5.87,13,177.50916
1.96,4,177.510616
1.97,3,177.511653
3.92,8,177.514206
5.92,8,177.517122
1.97,3,177.518241
3.94,6,177.520353
1.97,3,177.521405
1.97,3,177.522435
1.94,6,177.524696
1.97,3,177.525868
1.97,3,177.52699
3.89,11,177.531016
1.97,3,177.532188
1.96,4,177.53372
1.95,5,177.535444
5.88,12,177.539366
3.88,12,177.543711
1.97,3,177.544763
5.91,9,177.547727
1.97,3,177.548754
1.95,5,177.550447
1.97,3,177.551486
3.93,7,177.656112
1.97,3,177.657236
1.97,3,177.658298
1.97,3,177.659349
3.92,8,177.661947
1.97,3,177.663003
1.97,3,177.664437
13.9,10,177.66828
1.97,3,177.669356
3.95,5,177.671022
5.93,7,177.673304
1.97,3,177.674409
3.93,7,177.67691
1.97,3,177.677999
1.94,6,177.679966
1.95,5,177.68163
1.97,3,177.682745
1.95,5,177.684433
1.95,5,177.686093
1.97,3,177.687146
1.95,5,177.688807
1.97,3,177.689834
1.97,3,177.691038
1.97,3,177.692456
3.95,5,177.694251
5.91,9,177.697302
3.92,8,177.792843
3.87,13,177.797214
1.97,3,177.79826
13.9,10,177.801492
1.97,3,177.802942
1.97,3,177.804118
3.95,5,177.805847
13.89,11,177.809687
1.95,5,177.811383
1.95,5,177.813051
1.97,3,177.814076
5.92,8,177.817277
5.93,7,177.819846
1.95,5,177.821627
5.93,7,177.82396
1.97,3,177.825007
13.88,12,177.829249
1.94,6,177.831343
5.87,13,177.835887
1.97,3,177.836966
13.87,13,177.946274
3.89,11,177.949979
3.95,5,177.951665
5.91,9,177.955139
1.97,3,177.95626
3.9,10,177.959764
1.96,4,177.961141
1.97,3,177.96217
3.95,5,177.963813
1.95,5,177.965523
1.97,3,177.966686
1.97,3,177.967767
3.93,7,177.970113
1.97,3,177.971163
1.97,3,177.972221
5.89,11,177.975836
1.97,3,177.976867
3.92,8,177.979406
5.93,7,177.981642
3.93,7,177.984327
5.9,10,178.082817
1.95,5,178.084682
1.97,3,178.085764
1.97,3,178.086831
3.92,8,178.089488
1.93,7,178.092137
5.93,7,178.09461
3.91,9,178.097832
1.97,3,178.099034
5.92,8,178.10171
3.95,5,178.10337
13.9,10,178.106556
5.91,9,178.109902
3.95,5,178.111655
13.9,10,178.115022
5.89,11,178.119013
1.94,6,178.12104
1.96,4,178.122371
3.95,5,178.124064
1.97,3,178.125155
1.96,4,178.126525
1.97,3,178.22234
1.97,3,178.223476
1.97,3,178.224704
1.97,3,178.22593
1.97,3,178.226983
1.97,3,178.228031
1.97,3,178.229073
5.9,10,178.232278
1.97,3,178.233911
1.95,5,178.235857
3.95,5,178.237591
3.92,8,178.240288
1.97,3,178.241342
1.97,3,178.242375
3.93,7,178.245105
13.91,9,178.248297
1.97,3,178.249431
3.95,5,178.251159
5.93,7,178.253504
5.92,8,178.256148
1.97,3,178.257193
3.95,5,178.259187
1.97,3,178.260286
1.97,3,178.26136
3.91,9,178.264303
1.97,3,178.265353
3.94,6,178.360317
5.93,7,178.36339
5.92,8,178.366211
1.97,3,178.367307
13.89,11,178.371357
1.97,3,178.37254
1.97,3,178.373594
1.97,3,178.374699
1.97,3,178.375808
13.9,10,178.378997
-0.01,1,178.37941
-0.01,1,178.379827
1.96,4,178.381164
5.9,10,178.384545
1.97,3,178.38561
5.92,8,178.388254
5.89,11,178.392218
1.95,5,178.394115
1.97,3,178.395205
1.97,3,178.396458
3.94,6,178.398504
-0.01,1,178.398928
3.95,5,178.401157
5.93,7,178.403778
5.93,7,178.406166
1.97,3,178.505317
1.97,3,178.506453
1.97,3,178.507517
1.95,5,178.509177
1.97,3,178.510208
1.97,3,178.511244
3.95,5,178.512921
1.97,3,178.514058
-0.01,1,178.514727
1.97,3,178.515967
13.87,13,178.520384
1.94,6,178.522455
1.97,3,178.523533
3.93,7,178.526575
13.91,9,178.530282
-0.01,1,178.530787
1.97,3,178.531872
1.97,3,178.533129
5.93,7,178.535884
1.96,4,178.537457
13.9,10,178.540711
1.97,3,178.54195
1.94,6,178.543999
3.95,5,178.545794
5.91,9,178.548923
1.95,5,178.550702
5.86,14,178.665339
13.9,10,178.668668
5.93,7,178.67092
1.94,6,178.672855
3.94,6,178.675057
5.92,8,178.678135
3.93,7,178.680555
3.93,7,178.68289
13.9,10,178.686494
1.96,4,178.68793
5.92,8,178.690595
1.97,3,178.69177
1.95,5,178.693513
5.91,9,178.696821
1.97,3,178.697919
3.95,5,178.699823
3.92,8,178.702535
1.97,3,178.703596
1.97,3,178.704651
1.97,3,178.705701
3.95,5,178.837808
3.91,9,178.841083
3.94,6,178.843233
1.95,5,178.844986
13.89,11,178.84888
3.94,6,178.85173
13.91,9,178.854806
13.89,11,178.860561
1.97,3,178.861741
1.97,3,178.862837
13.89,11,178.86746
13.9,10,178.871583
1.95,5,178.873434
5.91,9,178.87682
13.85,15,178.882935
5.92,8,178.889389
5.93,7,179.075071
3.93,7,179.077905
-0.01,1,179.078354
1.97,3,179.079441
3.91,9,179.082465
3.94,6,179.084519
1.97,3,179.085871
1.97,3,179.086954
1.97,3,179.088024
-0.01,1,179.088445
1.97,3,179.089521
1.97,3,179.090589
3.95,5,179.092346
5.87,13,179.096663
1.95,5,179.098369
3.9,10,179.102113
5.87,13,179.106569
3.89,11,179.111701
1.97,3,179.112935
1.97,3,179.114054
3.88,12,179.118654
3.95,5,179.120489
1.97,3,179.121591
13.83,17,179.239932
3.94,6,179.242016
1.97,3,179.243079
5.91,9,179.246862
1.97,3,179.248018
3.95,5,179.25015
1.97,3,179.251326
1.97,3,179.252402
5.9,10,179.256227
5.9,10,179.259713
5.92,8,179.262507
5.92,8,179.26554
1.97,3,179.266862
3.95,5,179.268989
1.97,3,179.273032
3.95,5,179.276201
1.97,3,179.27821
1.96,4,179.27995
13.91,9,179.283362
5.86,14,179.417221
1.97,3,179.418379
1.94,6,179.420428
1.97,3,179.421486
1.95,5,179.423176
1.97,3,179.424245
13.91,9,179.428193
13.88,12,179.432315
-0.01,1,179.43276
13.9,10,179.436202
1.97,3,179.437309
3.93,7,179.439674
1.97,3,179.440736
3.92,8,179.444462
13.85,15,179.449728
1.97,3,179.450861
3.95,5,179.45259
1.97,3,179.453708
5.92,8,179.456596
3.95,5,179.458425
3.89,11,179.462048
1.95,5,179.588341
3.95,5,179.59013
5.91,9,179.593718
3.93,7,179.596144
1.97,3,179.597692
3.95,5,179.599817
3.91,9,179.60284
1.97,3,179.603899
1.97,3,179.60495
13.9,10,179.609341
5.89,11,179.613482
5.86,14,179.618538
13.9,10,179.625535
1.97,3,179.628483
3.93,7,179.63173
13.88,12,179.635964
3.95,5,179.637722
3.95,5,179.639517
1.96,4,179.641823
3.9,10,179.758576
5.91,9,179.761638
5.93,7,179.763966
1.97,3,179.765535
5.93,7,179.768561
1.96,4,179.770404
5.85,15,179.775867
1.97,3,179.777024
5.85,15,179.781998
5.92,8,179.785051
3.95,5,179.787087
1.96,4,179.788538
1.97,3,179.789756
3.95,5,179.791886
3.94,6,179.794081
5.88,12,179.806779
1.97,3,179.807932
13.85,15,179.933315
1.97,3,179.934539
5.92,8,179.937294
3.95,5,179.939012
3.94,6,179.941686
3.95,5,179.943549
1.97,3,179.944682
5.91,9,179.947702
1.96,4,179.949109
3.89,11,179.953195
3.95,5,179.954985
5.92,8,179.958012
1.97,3,179.959103
3.92,8,179.961732
5.91,9,179.964661
3.94,6,179.966786
3.93,7,179.969155
1.94,6,179.97112
3.93,7,179.973371
3.95,5,179.975448
3.95,5,180.072418
5.92,8,180.075591
1.94,6,180.077923
1.95,5,180.079779
1.97,3,180.080858
1.97,3,180.082112
1.97,3,180.083333
1.97,3,180.084431
5.91,9,180.087521
5.92,8,180.0902
1.96,4,180.091851
5.87,13,180.096264
1.97,3,180.09735
3.9,10,180.10082
1.97,3,180.101893
3.95,5,180.103629
5.88,12,180.10783
1.95,5,180.109588
5.92,8,180.112305
5.91,9,180.115638
1.94,6,180.117861
5.91,9,180.226892
1.97,3,180.228023
13.91,9,180.231013
-0.01,1,180.231436
1.96,4,180.232812
3.95,5,180.234798
1.97,3,180.235952
1.95,5,180.237707
1.94,6,180.239759
1.97,3,180.240831
5.89,11,180.244853
5.93,7,180.24733
3.94,6,180.249526
13.9,10,180.252856
1.97,3,180.254032
1.97,3,180.25519
13.91,9,180.258615
1.97,3,180.259713
3.95,5,180.26139
1.97,3,180.262423
1.95,5,180.264082
5.9,10,180.26772
1.97,3,180.26884
1.95,5,180.36754
1.97,3,180.368699
1.97,3,180.369769
1.97,3,180.370825
5.93,7,180.373144
3.95,5,180.374826
3.95,5,180.376885
1.94,6,180.379152
5.92,8,180.381913
5.92,8,180.384697
1.96,4,180.386089
3.94,6,180.388086
1.97,3,180.38916
1.97,3,180.390218
1.97,3,180.39147
1.95,5,180.39322
5.9,10,180.396601
1.94,6,180.398593
1.96,4,180.400162
1.95,5,180.4024
3.94,6,180.404577
5.88,12,180.408592
1.97,3,180.409665
1.97,3,180.410744
1.97,3,180.411964
3.92,8,180.518136
5.91,9,180.521494
5.91,9,180.524604
1.96,4,180.526672
3.91,9,180.529735
5.92,8,180.532314
1.97,3,180.533481
5.87,13,180.537591
13.9,10,180.540863
1.97,3,180.542204
1.97,3,180.543281
1.97,3,180.544376
1.97,3,180.545425
5.92,8,180.548055
3.87,13,180.552589
1.97,3,180.553746
3.89,11,180.557984
1.97,3,180.559058
1.97,3,180.56014
5.9,10,180.664815
1.97,3,180.666027
1.94,6,180.668119
1.97,3,180.669173
1.96,4,180.670524
5.89,11,180.674202
13.89,11,180.678224
5.91,9,180.681271
1.93,7,180.683716
1.97,3,180.684867
1.97,3,180.685922
1.95,5,180.687589
3.94,6,180.689705
1.94,6,180.691738
5.9,10,180.695685
3.87,13,180.700157
5.92,8,180.702792
5.9,10,180.705953
1.97,3,180.706994
5.92,8,180.811088
1.94,6,180.813423
1.97,3,180.814528
5.87,13,180.81964
1.94,6,180.821977
3.94,6,180.82415
3.95,5,180.825852
13.9,10,180.829625
5.92,8,180.832705
1.97,3,180.833792
3.95,5,180.835475
13.87,13,180.840224
1.95,5,180.842316
1.97,3,180.843427
3.95,5,180.845191
13.86,14,180.850279
1.97,3,180.851449
1.97,3,180.85261
1.97,3,180.85393
5.9,10,180.965986
1.97,3,180.967118
1.96,4,180.968494
3.92,8,180.971114
3.9,10,180.974536
13.9,10,180.978314
3.95,5,180.980067
1.97,3,180.981154
