#{"t_start": 1787327255.048471, "env_id": "None"}
r,l,t
13.88,12,101.922106
1.97,3,102.171762
3.92,8,102.174822
1.97,3,102.175978
1.97,3,102.177193
3.91,9,102.180459
1.93,7,102.182972
3.95,5,102.184812
1.94,6,102.187038
1.97,3,102.188174
5.93,7,102.190698
1.94,6,102.192867
3.95,5,102.194745
3.94,6,102.196925
1.97,3,102.19806
1.97,3,102.19919
1.97,3,102.200331
1.97,3,102.201463
5.93,7,102.20399
1.95,5,102.205807
3.95,5,102.20764
1.94,6,102.209803
1.97,3,102.210932
3.95,5,102.212763
3.93,7,102.215286
3.91,9,102.423867
3.93,7,102.426623
13.88,12,102.430965
1.97,3,102.432113
5.92,8,102.435568
1.97,3,102.436814
1.97,3,102.437995
1.97,3,102.439389
1.96,4,102.440931
1.97,3,102.442073
1.93,7,102.445006
1.97,3,102.446277
3.95,5,102.448513
1.97,3,102.449688
1.97,3,102.450827
3.95,5,102.452651
1.96,4,102.454654
13.9,10,102.458746
5.93,7,102.4614
13.91,9,102.464977
1.93,7,102.46765
1.97,3,102.468806
3.91,9,102.472005
1.97,3,102.473458
3.95,5,102.743255
1.97,3,102.744544
1.97,3,102.745729
3.95,5,102.747599
3.92,8,102.750494
1.97,3,102.751652
5.93,7,102.754168
1.96,4,102.755648
3.95,5,102.757478
1.97,3,102.758611
1.97,3,102.759752
1.97,3,102.761027
13.9,10,102.764625
1.95,5,102.766449
5.9,10,102.770004
1.97,3,102.771147
3.95,5,102.773009
1.97,3,102.774139
2.93,7,102.776698
3.95,5,102.778522
3.95,5,102.780571
13.87,13,102.791979
3.95,5,102.794041
1.97,3,102.795607
3.92,8,103.071689
3.92,8,103.074944
1.93,7,103.077558
1.97,3,103.078694
13.9,10,103.082624
1.97,3,103.083853
3.94,6,103.086081
3.95,5,103.087948
1.97,3,103.089173
1.97,3,103.090447
3.95,5,103.092321
1.97,3,103.093456
1.97,3,103.094579
1.97,3,103.095706
3.95,5,103.097649
1.97,3,103.098895
3.91,9,103.102148
13.89,11,103.106182
1.95,5,103.108048
3.94,6,103.110179
3.94,6,103.112306
13.89,11,103.116114
3.95,5,103.117891
1.93,7,103.381551
3.92,8,103.38453
1.95,5,103.386367
3.95,5,103.38819
3.95,5,103.390777
3.95,5,103.392737
3.92,8,103.395612
5.9,10,103.399622
1.96,4,103.401146
1.97,3,103.402283
1.95,5,103.404091
3.9,10,103.408051
5.93,7,103.410709
1.97,3,103.411903
1.97,3,103.413048
1.97,3,103.414353
1.97,3,103.415628
3.95,5,103.417548
5.93,7,103.420137
1.97,3,103.421304
1.97,3,103.422544
1.94,6,103.424845
5.93,7,103.42742
1.97,3,103.428583
5.93,7,103.660375
1.97,3,103.661595
1.96,4,103.663085
13.88,12,103.667323
1.94,6,103.67028
1.97,3,103.671487
3.95,5,103.673335
1.96,4,103.674899
1.97,3,103.676057
1.96,4,103.677581
5.92,8,103.681142
1.94,6,103.683443
3.9,10,103.686958
1.96,4,103.688753
1.97,3,103.69044
1.94,6,103.692693
1.96,4,103.694163
3.92,8,103.697013
3.93,7,103.699772
5.93,7,103.702313
5.89,11,103.706148
5.9,10,103.965086
1.97,3,103.966308
1.96,4,103.967793
1.93,7,103.97038
3.94,6,103.972998
1.97,3,103.97439
1.93,7,103.977017
1.97,3,103.978196
1.97,3,103.979363
1.97,3,103.980546
3.95,5,103.982671
1.96,4,103.98443
1.97,3,103.985722
1.92,8,103.988566
1.97,3,103.989801
13.87,13,103.994366
1.95,5,103.996297
3.95,5,103.998371
1.96,4,103.999891
1.97,3,104.001016
1.96,4,104.002479
1.93,7,104.004961
1.94,6,104.007095
1.97,3,104.008573
5.93,7,104.011287
1.97,3,104.012434
5.93,7,104.295262
1.94,6,104.300642
3.94,6,104.303678
1.97,3,104.305122
1.97,3,104.306716
3.92,8,104.310007
5.92,8,104.313218
1.97,3,104.31464
1.96,4,104.316239
3.95,5,104.318303
1.94,6,104.320486
3.91,9,104.324086
1.94,6,104.326402
1.97,3,104.327559
1.92,8,104.330584
5.92,8,104.333876
5.88,12,104.338808
1.94,6,104.341863
1.93,7,104.344722
1.95,5,104.346711
1.97,3,104.348037
3.92,8,104.608217
1.95,5,104.610137
1.97,3,104.611286
3.94,6,104.613435
3.91,9,104.617332
5.92,8,104.620402
3.95,5,104.622272
1.93,7,104.625127
1.95,5,104.627017
1.93,7,104.629569
1.97,3,104.630911
1.92,8,104.633994
5.89,11,104.637981
5.91,9,104.641591
3.95,5,104.643522
3.95,5,104.645397
1.97,3,104.646555
13.87,13,104.651203
5.91,9,104.654615
3.95,5,104.915077
13.9,10,104.918764
1.97,3,104.919906
3.95,5,104.921737
1.97,3,104.922867
5.91,9,104.926763
1.97,3,104.928001
1.95,5,104.929875
3.95,5,104.931731
1.93,7,104.934252
1.93,7,104.936821
5.89,11,104.940714
1.95,5,104.942541
5.91,9,104.945793
3.93,7,104.948286
1.96,4,104.949757
1.93,7,104.952267
3.95,5,104.954099
5.91,9,104.957299
1.97,3,104.958434
13.86,14,105.204782
3.95,5,105.206733
1.96,4,105.208242
5.93,7,105.210785
3.94,6,105.213547
1.97,3,105.2148
3.93,7,105.217364
3.89,11,105.221287
3.95,5,105.223134
1.93,7,105.225627
1.97,3,105.226751
1.97,3,105.227879
3.95,5,105.229675
3.95,5,105.231475
1.94,6,105.233602
1.95,5,105.235416
3.92,8,105.238223
3.91,9,105.241389
1.97,3,105.242528
1.97,3,105.243677
1.97,3,105.245094
3.94,6,105.247397
1.96,4,105.248878
5.92,8,105.486278
1.96,4,105.48788
13.91,9,105.491117
1.93,7,105.493633
1.94,6,105.496343
1.93,7,105.499091
3.95,5,105.500951
3.94,6,105.503134
1.97,3,105.504584
1.97,3,105.50599
5.88,12,105.51067
1.94,6,105.512931
1.93,7,105.515733
3.95,5,105.51764
1.95,5,105.519457
1.94,6,105.521615
3.91,9,105.524948
3.93,7,105.527623
3.93,7,105.530189
13.87,13,105.779656
3.94,6,105.78197
3.95,5,105.783814
1.92,8,105.786833
3.95,5,105.788772
1.94,6,105.793005
1.96,4,105.797425
5.88,12,105.802254
1.97,3,105.803507
1.93,7,105.806146
3.95,5,105.808028
1.97,3,105.809167
1.95,5,105.810983
5.88,12,105.815475
5.93,7,105.818164
1.97,3,105.819337
3.95,5,105.821161
1.94,6,105.82348
3.93,7,105.82599
1.97,3,105.827182
3.95,5,105.828974
1.94,6,105.831184
3.91,9,106.09408
5.89,11,106.09816
5.92,8,106.101311
1.97,3,106.102466
5.93,7,106.105064
5.9,10,106.10861
1.96,4,106.110094
1.97,3,106.111713
1.96,4,106.113395
1.94,6,106.115588
3.94,6,106.117911
1.97,3,106.119171
3.93,7,106.122327
1.97,3,106.123519
3.95,5,106.125366
1.95,5,106.127188
5.93,7,106.129684
3.93,7,106.132305
1.96,4,106.133784
1.94,6,106.135938
13.87,13,106.3863
1.97,3,106.387645
3.93,7,106.390297
1.97,3,106.391552
1.92,8,106.39437
1.94,6,106.396511
1.95,5,106.39831
1.95,5,106.400109
3.92,8,106.402891
3.91,9,106.406033
1.95,5,106.407811
1.95,5,106.409589
1.93,7,106.41203
1.97,3,106.41314
1.96,4,106.414771
3.95,5,106.416657
1.97,3,106.417764
3.91,9,106.42088
1.96,4,106.422729
5.9,10,106.426487
3.93,7,106.42907
13.88,12,106.67727
5.93,7,106.680012
3.94,6,106.682184
3.94,6,106.684327
5.93,7,106.686809
1.96,4,106.688266
13.86,14,106.693075
3.95,5,106.694923
1.97,3,106.696061
1.92,8,106.699169
1.97,3,106.700368
1.97,3,106.701519
5.89,11,106.705422
3.95,5,106.707406
1.95,5,106.709366
1.94,6,106.711583
1.95,5,106.713403
3.95,5,106.715598
3.95,5,106.717565
1.97,3,106.718746
5.93,7,106.721328
1.96,4,106.722991
1.96,4,106.72454
3.95,5,107.012212
1.97,3,107.013453
3.95,5,107.015312
3.95,5,107.017141
3.92,8,107.020413
1.97,3,107.021733
1.94,6,107.024247
1.93,7,107.026816
1.93,7,107.029323
1.95,5,107.031331
5.89,11,107.03525
5.9,10,107.038766
1.92,8,107.041976
1.97,3,107.043169
1.96,4,107.044702
5.93,7,107.047262
3.9,10,107.050849
5.88,12,107.058834
1.92,8,107.063258
5.93,7,107.303799
1.97,3,107.305318
3.95,5,107.307445
5.93,7,107.310078
1.96,4,107.311575
5.93,7,107.314121
3.95,5,107.315966
1.97,3,107.317384
1.93,7,107.320036
1.97,3,107.321203
1.94,6,107.323878
1.93,7,107.326551
5.93,7,107.32937
3.94,6,107.331587
1.97,3,107.332742
1.96,4,107.334233
5.91,9,107.337469
1.97,3,107.338604
3.95,5,107.34043
13.87,13,107.344966
1.95,5,107.346785
13.89,11,107.350662
1.97,3,107.616227
1.95,5,107.618164
1.94,6,107.620353
3.95,5,107.622154
1.97,3,107.62327
3.95,5,107.625073
3.95,5,107.626868
3.94,6,107.629001
1.97,3,107.630111
1.92,8,107.632906
1.92,8,107.635703
3.92,8,107.638495
5.93,7,107.640955
1.97,3,107.642066
1.94,6,107.644178
3.94,6,107.646287
1.92,8,107.649072
3.91,9,107.652179
3.95,5,107.653963
3.92,8,107.656744
1.97,3,107.657861
1.97,3,107.658968
1.92,8,107.866663
3.9,10,107.870399
3.91,9,107.873655
1.97,3,107.874823
5.9,10,107.87839
3.93,7,107.880913
1.94,6,107.883109
1.92,8,107.885984
1.94,6,107.888155
1.97,3,107.889298
13.9,10,107.892847
1.97,3,107.893984
3.89,11,107.897881
5.89,11,107.901754
3.91,9,107.90495
1.96,4,107.906434
5.9,10,107.909992
1.95,5,107.911807
5.9,10,108.140168
1.93,7,108.14284
1.97,3,108.144024
1.97,3,108.145234
1.97,3,108.146423
1.97,3,108.147606
3.91,9,108.151249
5.89,11,108.155218
1.94,6,108.157403
1.97,3,108.158959
3.95,5,108.160927
3.89,11,108.16481
5.89,11,108.168708
5.88,12,108.172911
1.97,3,108.17404
1.97,3,108.175157
5.92,8,108.177992
1.93,7,108.180482
1.96,4,108.181937
3.95,5,108.183727
1.95,5,108.429216
1.97,3,108.430512
1.96,4,108.432052
3.91,9,108.435351
1.95,5,108.437212
1.96,4,108.438724
3.9,10,108.442351
3.95,5,108.444207
1.92,8,108.447093
1.91,9,108.450331
3.93,7,108.452883
1.94,6,108.455087
3.95,5,108.456931
1.94,6,108.459124
13.85,15,108.464431
1.96,4,108.465927
3.93,7,108.468471
1.92,8,108.471357
3.92,8,108.474267
1.91,9,108.762319
3.95,5,108.764279
5.9,10,108.767863
5.89,11,108.771785
5.91,9,108.774994
5.93,7,108.777509
1.93,7,108.780019
1.97,3,108.781148
5.91,9,108.784338
3.9,10,108.787875
1.97,3,108.789037
1.96,4,108.790505
1.96,4,108.791983
1.93,7,108.794476
3.92,8,108.797328
3.93,7,108.799835
1.96,4,108.801324
1.91,9,108.804503
5.92,8,109.032934
1.93,7,109.035632
3.95,5,109.037565
3.9,10,109.041914
1.93,7,109.04452
3.9,10,109.048132
3.95,5,109.050047
1.93,7,109.052626
1.97,3,109.053761
5.91,9,109.057007
5.91,9,109.060899
5.87,13,109.072417
1.95,5,109.074967
3.95,5,109.076845
13.91,9,109.080029
3.95,5,109.081834
3.91,9,109.085568
3.94,6,109.324811
1.94,6,109.327235
1.97,3,109.328399
1.96,4,109.329895
1.92,8,109.332764
1.96,4,109.334259
1.92,8,109.337113
5.88,12,109.341327
3.95,5,109.343141
5.88,12,109.347341
1.96,4,109.348809
1.97,3,109.349939
3.95,5,109.35175
5.9,10,109.355259
3.95,5,109.357078
1.97,3,109.358195
1.97,3,109.359314
5.88,12,109.363517
1.92,8,109.36634
3.94,6,109.368494
3.89,11,109.62033
5.9,10,109.623985
3.91,9,109.627176
5.91,9,109.630964
3.91,9,109.63428
1.95,5,109.636108
1.96,4,109.637591
1.97,3,109.638753
1.96,4,109.640238
3.95,5,109.642056
5.89,11,109.645919
5.89,11,109.649784
13.91,9,109.652982
1.97,3,109.654135
3.93,7,109.656617
1.95,5,109.658439
1.97,3,109.659561
1.95,5,109.661374
5.9,10,109.664878
1.94,6,109.911211
1.96,4,109.912855
13.89,11,109.91684
3.95,5,109.919081
5.91,9,109.922636
13.89,11,109.926565
1.96,4,109.928041
1.92,8,109.931771
3.95,5,109.933602
1.94,6,109.93576
3.9,10,109.939945
5.93,7,109.942674
5.89,11,109.946556
1.96,4,109.948647
1.97,3,109.949935
1.97,3,109.951499
1.94,6,109.953933
1.93,7,109.957062
3.89,11,110.204357
1.94,6,110.207535
3.95,5,110.209573
1.95,5,110.21163
3.93,7,110.214411
3.9,10,110.219905
3.95,5,110.222028
1.97,3,110.223488
3.94,6,110.225762
13.87,13,110.231265
3.95,5,110.233201
3.92,8,110.236791
1.97,3,110.23823
5.93,7,110.241449
1.97,3,110.242753
1.95,5,110.245107
1.93,7,110.248184
3.95,5,110.250031
1.95,5,110.251844
3.9,10,110.255417
3.95,5,110.257813
13.9,10,110.533695
3.94,6,110.535982
1.93,7,110.538535
3.95,5,110.540861
1.93,7,110.543639
5.93,7,110.546382
5.89,11,110.550951
5.93,7,110.553974
1.97,3,110.555214
1.97,3,110.556529
3.94,6,110.55881
5.89,11,110.568135
5.89,11,110.572194
3.91,9,110.575913
3.94,6,110.578204
5.89,11,110.582589
1.97,3,110.583772
1.95,5,110.586111
3.95,5,110.812921
1.92,8,110.817697
1.95,5,110.820918
5.93,7,110.823991
13.87,13,110.828694
1.96,4,110.830188
3.95,5,110.83202
1.96,4,110.833916
13.91,9,110.837304
5.89,11,110.841416
1.97,3,110.842601
13.86,14,110.847764
13.88,12,110.852098
1.95,5,110.853929
5.91,9,110.857276
3.95,5,110.859179
1.97,3,110.860341
1.97,3,110.861508
-0.05,5,110.863359
1.97,3,111.137169
3.91,9,111.140599
1.9,10,111.144223
1.97,3,111.145385
1.97,3,111.146527
3.93,7,111.14907
1.96,4,111.150572
1.96,4,111.152072
3.93,7,111.154615
1.97,3,111.15577
1.97,3,111.156914
3.9,10,111.160464
1.97,3,111.161609
1.97,3,111.162748
3.91,9,111.166003
3.9,10,111.169556
3.95,5,111.171408
1.95,5,111.173232
1.97,3,111.174382
1.94,6,111.176568
5.93,7,111.179109
1.97,3,111.18025
5.93,7,111.182787
1.97,3,111.411264
5.93,7,111.414052
5.92,8,111.417547
1.93,7,111.420448
1.97,3,111.421833
3.93,7,111.424611
1.97,3,111.425815
1.94,6,111.427994
5.93,7,111.430829
3.9,10,111.434695
3.95,5,111.436817
13.9,10,111.44069
5.92,8,111.444046
13.89,11,111.447969
5.88,12,111.45259
1.96,4,111.454178
3.9,10,111.457725
13.89,11,111.700716
1.97,3,111.702007
3.9,10,111.705561
3.91,9,111.708736
1.97,3,111.709861
5.87,13,111.71438
3.92,8,111.71719
1.94,6,111.719347
3.95,5,111.721144
5.89,11,111.724952
1.97,3,111.726069
5.9,10,111.729522
3.93,7,111.731979
1.97,3,111.733088
5.92,8,111.735893
3.94,6,111.738016
1.92,8,111.740824
3.95,5,111.74261
13.88,12,112.013447
3.95,5,112.01553
13.91,9,112.018762
3.95,5,112.020585
5.91,9,112.023734
1.95,5,112.025513
3.94,6,112.027631
1.92,8,112.030423
1.92,8,112.033214
1.94,6,112.03532
5.93,7,112.037797
3.94,6,112.03995
3.91,9,112.043088
3.94,6,112.045207
1.96,4,112.046713
3.94,6,112.048836
3.94,6,112.050967
1.92,8,112.053742
13.9,10,112.057198
1.92,8,112.279176
1.92,8,112.282287
1.96,4,112.283829
3.92,8,112.286821
1.92,8,112.289739
3.93,7,112.292538
3.94,6,112.294865
1.94,6,112.297236
1.97,3,112.298501
1.97,3,112.299775
1.94,6,112.302117
1.95,5,112.30398
5.88,12,112.308162
1.91,9,112.311299
1.93,7,112.313762
1.94,6,112.315902
13.89,11,112.319717
1.97,3,112.320835
5.9,10,112.568715
-0.06,6,112.574394
3.94,6,112.576807
3.95,5,112.578664
1.93,7,112.581878
1.93,7,112.584547
1.93,7,112.5871
3.91,9,112.590622
1.97,3,112.591793
1.94,6,112.593943
1.97,3,112.595072
5.93,7,112.597815
13.86,14,112.602838
1.94,6,112.605009
1.92,8,112.608184
3.89,11,112.612457
13.87,13,112.617297
3.95,5,112.619199
1.97,3,112.620315
3.92,8,112.897027
1.96,4,112.898992
3.95,5,112.900952
3.93,7,112.903774
1.92,8,112.906896
3.94,6,112.90907
3.91,9,112.912225
1.92,8,112.915694
3.91,9,112.919042
1.97,3,112.920226
1.92,8,112.923128
1.93,7,112.925828
3.94,6,112.928008
1.93,7,112.930519
13.9,10,112.934392
1.96,4,112.935962
1.97,3,112.937118
3.9,10,112.940612
1.97,3,112.941778
1.97,3,112.942969
1.92,8,113.16625
3.93,7,113.168971
1.97,3,113.170157
3.95,5,113.172039
13.89,11,113.175986
3.92,8,113.178888
3.92,8,113.181774
1.96,4,113.183313
3.92,8,113.186199
3.94,6,113.188385
3.95,5,113.190215
3.94,6,113.19244
1.97,3,113.193593
1.92,8,113.196444
3.95,5,113.198282
3.95,5,113.200121
5.91,9,113.203338
3.93,7,113.206027
1.96,4,113.207676
3.95,5,113.209718
5.89,11,113.45066
1.93,7,113.453396
3.93,7,113.456016
5.89,11,113.460172
1.97,3,113.461363
1.96,4,113.462831
1.97,3,113.463966
1.96,4,113.465712
3.95,5,113.467641
1.94,6,113.469942
3.9,10,113.473544
1.96,4,113.475041
3.91,9,113.478527
5.89,11,113.482692
3.95,5,113.48456
1.97,3,113.485712
1.97,3,113.486862
1.93,7,113.48944
1.94,6,113.491636
1.93,7,113.494139
13.91,9,113.734617
1.97,3,113.735891
3.95,5,113.737765
3.91,9,113.740975
1.91,9,113.744258
1.92,8,113.747317
1.97,3,113.748605
13.87,13,113.753702
1.97,3,113.754914
5.9,10,113.759047
3.91,9,113.762352
1.97,3,113.763484
3.95,5,113.765296
1.97,3,113.766618
1.97,3,113.768231
3.92,8,113.771268
5.93,7,113.77392
1.94,6,113.776087
3.95,5,113.778251
1.97,3,113.779479
13.91,9,113.782937
1.97,3,114.067643
5.92,8,114.071189
1.97,3,114.072602
1.97,3,114.073868
1.97,3,114.075344
1.92,8,114.082192
5.93,7,114.085056
1.94,6,114.087261
5.93,7,114.089799
3.95,5,114.091688
1.94,6,114.094276
1.97,3,114.095691
5.93,7,114.098429
1.97,3,114.099702
1.97,3,114.10104
1.93,7,114.103613
3.91,9,114.107126
1.95,5,114.109105
1.95,5,114.111019
3.92,8,114.114084
3.95,5,114.116054
1.96,4,114.11759
1.94,6,114.119773
1.94,6,114.321261
5.91,9,114.325019
1.97,3,114.326359
1.96,4,114.32804
1.93,7,114.335927
1.97,3,114.337338
5.9,10,114.340932
1.94,6,114.343088
13.91,9,114.347266
1.97,3,114.348529
13.91,9,114.351815
3.92,8,114.355095
5.91,9,114.358467
3.94,6,114.360834
1.96,4,114.3624
5.91,9,114.365997
1.92,8,114.369198
1.97,3,114.370466
1.97,3,114.371624
3.94,6,114.373822
5.92,8,114.376808
3.94,6,114.592839
3.95,5,114.594929
1.95,5,114.596811
1.93,7,114.599683
1.94,6,114.602145
1.97,3,114.603316
1.97,3,114.604454
1.94,6,114.60663
1.96,4,114.608125
3.92,8,114.611695
3.94,6,114.614068
1.93,7,114.616622
3.93,7,114.619472
1.96,4,114.621112
3.95,5,114.623184
1.97,3,114.624427
1.94,6,114.626888
1.96,4,114.628409
1.96,4,114.630213
1.95,5,114.632364
1.97,3,114.633571
5.89,11,114.637751
3.94,6,114.640093
5.91,9,114.879648
1.94,6,114.882162
3.92,8,114.885617
3.95,5,114.887758
1.97,3,114.889031
3.94,6,114.891394
3.9,10,114.895203
1.97,3,114.896417
1.93,7,114.899048
1.97,3,114.900205
1.92,8,114.903386
1.94,6,114.905619
3.95,5,114.90751
3.95,5,114.909558
1.95,5,114.911461
1.93,7,114.914019
5.93,7,114.916548
1.97,3,114.9177
5.89,11,114.922004
1.96,4,114.923643
1.96,4,114.92519
1.93,7,114.927851
3.95,5,115.161656
1.97,3,115.162892
1.97,3,115.164055
13.91,9,115.167257
3.93,7,115.170235
3.92,8,115.17337
1.95,5,115.175238
1.97,3,115.176646
1.95,5,115.178553
3.92,8,115.181743
3.92,8,115.18482
1.95,5,115.186716
1.93,7,115.189411
3.95,5,115.191353
1.97,3,115.192637
5.93,7,115.195169
3.92,8,115.198009
3.95,5,115.199817
3.94,6,115.20195
3.95,5,115.203752
1.97,3,115.204938
1.96,4,115.206392
1.93,7,115.410229
3.93,7,115.4131
1.97,3,115.414495
13.86,14,115.420241
1.96,4,115.421789
1.97,3,115.422955
1.95,5,115.424806
1.93,7,115.427525
1.95,5,115.42939
5.91,9,115.432621
1.95,5,115.434695
1.97,3,115.435883
1.97,3,115.437014
5.93,7,115.4395
3.93,7,115.44198
5.93,7,115.444928
5.93,7,115.447799
3.94,6,115.450073
1.97,3,115.451208
1.93,7,115.454043
1.97,3,115.455317
1.97,3,115.4565
3.95,5,115.458529
5.91,9,115.743739
1.97,3,115.744959
1.97,3,115.74611
1.96,4,115.747595
3.95,5,115.749424
3.95,5,115.751556
1.97,3,115.752984
13.91,9,115.756296
3.95,5,115.758329
1.97,3,115.759788
5.91,9,115.763348
5.93,7,115.765966
3.95,5,115.768017
1.94,6,115.770327
1.96,4,115.772068
13.88,12,115.776422
1.96,4,115.777961
5.9,10,115.781539
1.97,3,115.782685
5.93,7,115.785196
1.97,3,115.786333
13.87,13,115.79095
3.92,8,116.055151
1.95,5,116.057057
1.96,4,116.05852
1.95,5,116.060322
1.96,4,116.06226
5.91,9,116.065805
1.93,7,116.068371
3.95,5,116.070216
1.96,4,116.071762
5.9,10,116.075342
1.94,6,116.077521
1.97,3,116.078658
1.94,6,116.080891
13.87,13,116.085489
1.94,6,116.087645
1.94,6,116.09873
3.95,5,116.101307
1.93,7,116.1039
1.97,3,116.105143
3.91,9,116.10894
3.92,8,116.369874
1.97,3,116.37111
3.92,8,116.373993
1.92,8,116.376827
3.89,11,116.381288
1.95,5,116.383186
3.93,7,116.386021
1.97,3,116.38731
3.92,8,116.390351
3.95,5,116.392187
-0.05,5,116.394017
1.97,3,116.395154
1.97,3,116.396286
5.93,7,116.399086
1.96,4,116.400736
1.97,3,116.401901
3.92,8,116.404737
1.97,3,116.405878
13.9,10,116.409436
3.95,5,116.41123
1.94,6,116.413345
3.95,5,116.415265
3.94,6,116.664713
1.97,3,116.665941
5.93,7,116.66848
1.97,3,116.669625
1.96,4,116.671127
1.97,3,116.672272
1.92,8,116.67514
5.89,11,116.679466
3.93,7,116.682131
1.97,3,116.68328
5.93,7,116.686221
1.97,3,116.687488
5.93,7,116.690189
1.97,3,116.691357
3.93,7,116.69387
13.89,11,116.698021
5.93,7,116.700576
1.94,6,116.702736
1.97,3,116.70386
3.92,8,116.706693
3.9,10,116.710198
1.94,6,116.9444
3.9,10,116.948083
3.94,6,116.95024
1.94,6,116.952414
1.97,3,116.954088
5.92,8,116.957195
1.92,8,116.960194
1.95,5,116.962102
1.95,5,116.964157
1.94,6,116.966492
1.94,6,116.969014
1.92,8,116.971966
3.93,7,116.974473
5.91,9,116.977636
3.95,5,116.979454
5.92,8,116.982671
1.93,7,116.985253
13.88,12,116.989553
5.89,11,117.2323
13.87,13,117.237065
1.96,4,117.238557
1.97,3,117.239686
3.95,5,117.241802
3.93,7,117.244384
1.94,6,117.246559
1.93,7,117.249073
3.95,5,117.251175
1.96,4,117.252669
3.95,5,117.254533
1.92,8,117.257385
1.96,4,117.258906
3.93,7,117.261891
3.91,9,117.265238
3.95,5,117.267092
3.92,8,117.270146
1.96,4,117.271685
3.91,9,117.27495
5.91,9,117.278147
1.92,8,117.541972
1.95,5,117.543908
13.87,13,117.548512
1.96,4,117.550016
5.93,7,117.552671
1.94,6,117.554972
1.93,7,117.557885
13.87,13,117.562549
3.94,6,117.564722
3.94,6,117.567533
1.97,3,117.56887
5.93,7,117.571509
5.92,8,117.574473
3.95,5,117.576344
1.94,6,117.578569
3.92,8,117.581494
5.88,12,117.585828
1.91,9,117.846109
1.97,3,117.847387
1.96,4,117.848885
1.97,3,117.850021
1.94,6,117.852184
1.96,4,117.853676
5.93,7,117.856702
1.94,6,117.858989
5.91,9,117.864833
1.97,3,117.866223
13.87,13,117.871046
1.92,8,117.874023
1.95,5,117.875854
1.94,6,117.877996
1.95,5,117.879878
3.9,10,117.883444
1.92,8,117.886295
5.89,11,117.890189
1.92,8,117.893029
1.92,8,118.150654
1.94,6,118.153043
1.95,5,118.154966
1.93,7,118.157562
5.9,10,118.161948
1.97,3,118.163099
5.89,11,118.166987
1.97,3,118.168154
1.97,3,118.16982
1.95,5,118.171835
3.95,5,118.173706
13.86,14,118.178568
3.91,9,118.181746
1.94,6,118.183984
1.97,3,118.185093
5.88,12,118.189267
5.89,11,118.193078
1.94,6,118.195218
3.93,7,118.19789
1.97,3,118.465385
1.95,5,118.467335
1.93,7,118.469925
5.93,7,118.472434
1.97,3,118.473967
5.92,8,118.477148
1.91,9,118.480492
5.91,9,118.483901
1.96,4,118.485457
1.95,5,118.487278
3.91,9,118.490742
1.97,3,118.491956
13.87,13,118.496672
1.96,4,118.498183
1.97,3,118.499333
5.92,8,118.502283
3.94,6,118.504468
1.92,8,118.507451
5.92,8,118.510702
3.92,8,118.765545
3.89,11,118.769682
1.97,3,118.77082
13.91,9,118.774444
1.96,4,118.776103
5.91,9,118.779392
1.93,7,118.781932
1.92,8,118.784807
3.94,6,118.787001
1.91,9,118.790197
5.93,7,118.792719
1.92,8,118.795602
1.97,3,118.796742
13.89,11,118.800632
1.92,8,118.803478
1.93,7,118.806068
1.93,7,118.808585
1.96,4,118.810059
1.92,8,119.041785
5.93,7,119.044485
5.93,7,119.04709
3.93,7,119.049663
3.89,11,119.053628
1.97,3,119.054785
1.95,5,119.056635
3.92,8,119.059577
3.93,7,119.06212
3.95,5,119.063995
1.94,6,119.066175
-0.06,6,119.068355
5.92,8,119.071255
3.95,5,119.073142
5.88,12,119.077566
1.94,6,119.079752
3.95,5,119.081746
1.95,5,119.083684
1.97,3,119.084841
1.97,3,119.08598
1.91,9,119.328321
3.9,10,119.332029
5.92,8,119.334919
1.94,6,119.337101
1.93,7,119.339603
3.95,5,119.341416
3.95,5,119.343234
1.96,4,119.344893
3.91,9,119.348166
5.92,8,119.351002
3.93,7,119.353502
5.92,8,119.356317
1.91,9,119.359451
1.92,8,119.362234
1.95,5,119.364705
1.92,8,119.367913
1.93,7,119.370768
3.9,10,119.377504
1.94,6,119.587717
3.9,10,119.591638
5.93,7,119.594196
1.95,5,119.596019
1.96,4,119.597551
5.93,7,119.600147
1.92,8,119.603103
1.96,4,119.604584
1.92,8,119.607541
5.89,11,119.614674
3.94,6,119.616948
5.93,7,119.619446
5.92,8,119.62277
1.94,6,119.625173
1.94,6,119.627428
3.92,8,119.630279
5.89,11,119.634128
1.93,7,119.636606
3.95,5,119.862289
1.97,3,119.863512
1.97,3,119.866109
5.9,10,119.871713
1.93,7,119.874436
1.94,6,119.87666
13.89,11,119.880819
5.93,7,119.883447
1.93,7,119.88603
1.93,7,119.88859
3.92,8,119.8915
3.94,6,119.893737
3.95,5,119.895572
3.95,5,119.897411
1.95,5,119.89926
3.91,9,119.902575
1.97,3,119.903722
3.91,9,119.906956
1.97,3,119.908096
3.91,9,119.91132
3.94,6,120.140882
5.89,11,120.144806
3.95,5,120.146681
3.94,6,120.14882
3.91,9,120.15194
3.95,5,120.153735
1.95,5,120.155527
3.95,5,120.157325
3.93,7,120.15978
1.97,3,120.16089
1.97,3,120.162002
1.96,4,120.163471
1.97,3,120.16476
5.93,7,120.167402
13.91,9,120.170775
1.93,7,120.173379
3.95,5,120.175216
1.91,9,120.178399
5.93,7,120.180965
3.95,5,120.182791
3.91,9,120.42006
1.95,5,120.422023
5.91,9,120.425327
1.94,6,120.427475
