#{"t_start": 1787331164.389289, "env_id": "None"}
r,l,t
3.78,22,866.339357
3.79,21,866.346149
3.75,25,866.354564
13.79,21,866.361573
5.81,19,866.367727
3.78,22,866.6688
1.89,11,866.672512
13.62,38,866.685544
3.72,28,866.695735
13.75,25,866.705527
13.71,29,867.125317
13.66,34,867.13926
13.78,22,867.148422
13.67,33,867.160725
5.78,22,867.173722
5.56,44,867.664312
3.67,33,867.679631
13.68,32,867.691969
13.56,44,868.093527
3.84,16,868.100268
3.85,15,868.105076
3.85,15,868.110391
3.77,23,868.11886
5.59,41,868.572913
5.69,31,868.583741
5.84,16,868.589298
3.71,29,868.601754
5.68,32,868.613054
13.64,36,869.01045
13.51,49,869.028838
13.64,36,869.041985
3.79,21,869.049991
3.83,17,869.752847
5.79,21,869.761004
3.87,13,869.766566
13.76,24,869.775889
3.84,16,869.782364
13.8,20,869.790208
13.68,32,870.109831
13.75,25,870.118488
5.75,25,870.127881
5.84,16,870.133921
3.88,12,870.138216
1.94,6,870.140567
3.86,14,870.145977
5.77,23,870.525005
13.67,33,870.536483
13.71,29,870.54637
13.76,24,870.555208
5.79,21,870.562144
13.66,34,870.932036
3.77,23,870.940887
13.73,27,870.951281
5.75,25,870.959953
3.77,23,870.968383
3.87,13,871.293103
13.62,38,871.308912
5.67,33,871.320924
5.64,36,871.335566
5.82,18,871.343168
13.76,24,871.785911
-0.02,2,871.78746
3.88,12,871.791851
5.68,32,871.803727
3.72,28,871.814224
13.82,18,871.820829
13.61,39,872.193997
5.41,59,872.213814
3.71,29,872.223468
1.93,7,872.225862
13.41,59,872.782385
3.87,13,872.78684
3.81,19,872.794093
13.75,25,872.803331
3.67,33,873.309011
13.64,36,873.321507
5.66,34,873.333603
5.83,17,873.339719
13.17,83,873.761683
5.38,62,873.782788
3.8,20,874.417786
5.8,20,874.424952
13.62,38,874.438944
3.76,24,874.447204
5.6,40,874.870666
3.77,23,874.879576
5.51,49,874.896395
3.87,13,874.901657
3.64,36,874.914302
5.47,53,875.429929
3.88,12,875.435118
13.79,21,875.442541
5.6,40,875.458123
5.83,17,875.976623
13.61,39,875.991017
5.69,31,876.003787
3.86,14,876.008501
3.89,11,876.012725
5.76,24,876.480296
5.73,27,876.489889
5.67,33,876.504097
13.61,39,876.518
3.87,13,876.522348
5.55,45,876.944837
13.72,28,876.954511
2.86,14,876.959741
5.69,31,876.970194
5.72,28,877.315067
13.64,36,877.328471
3.84,16,877.334461
13.48,52,877.353775
5.65,35,877.874182
13.51,49,877.890511
13.71,29,877.900608
3.79,21,877.908241
5.32,68,878.392038
3.85,15,878.397174
3.85,15,878.402724
13.63,37,878.41577
5.42,58,878.920417
5.19,81,879.554342
1.89,11,879.558025
5.42,58,879.576765
13.74,26,879.585506
3.87,13,879.589981
3.6,40,880.107882
3.66,34,880.119078
13.52,48,880.135622
5.79,21,880.142956
3.87,13,880.597583
0.0,100,880.63649
3.59,41,881.343213
5.51,49,881.358374
3.68,32,881.368622
5.73,27,881.843029
3.56,44,881.861212
1.85,15,881.867597
1.82,18,881.874177
3.51,49,882.396761
5.56,44,882.413354
3.75,25,882.422406
13.62,38,882.435431
3.84,16,882.44085
13.72,28,882.869738
3.71,29,882.879302
5.69,31,882.889031
3.57,43,883.281895
5.65,35,883.293342
5.42,58,883.312748
5.55,45,883.816449
13.61,39,883.829449
5.34,66,883.850718
5.67,33,884.399579
13.7,30,884.409384
3.66,34,884.421179
3.75,25,884.42976
3.77,23,884.784849
5.66,34,884.795713
3.66,34,884.806694
5.56,44,884.821041
6.65,35,885.256069
13.66,34,885.266764
3.89,11,885.270274
13.53,47,885.284704
3.8,20,885.722965
3.8,20,885.729484
5.69,31,885.739683
5.78,22,885.74675
5.68,32,885.756978
3.86,14,885.761445
1.94,6,886.083983
5.48,52,886.101428
5.8,20,886.107898
3.83,17,886.113305
5.81,19,886.119621
5.72,28,886.529864
13.74,26,886.538112
3.86,14,886.542549
5.75,25,886.550381
13.75,25,886.558713
1.94,6,886.560823
5.79,21,886.83982
13.61,39,886.853394
13.8,20,886.859978
3.83,17,886.865614
5.68,32,886.875779
13.78,22,887.276217
3.79,21,887.283024
5.72,28,887.29189
5.82,18,887.297653
13.47,53,887.315821
13.65,35,887.81595
13.53,47,887.832179
5.76,24,887.841054
5.73,27,888.299118
5.58,42,888.312706
5.57,43,888.32694
3.66,34,888.337952
13.6,40,888.790638
13.66,34,888.801761
5.85,15,888.806849
1.89,11,888.81048
3.86,14,888.815598
3.88,12,888.81992
5.59,41,889.206615
5.73,27,889.21606
5.55,45,889.230915
13.52,48,889.685899
5.74,26,889.694197
13.57,43,889.709113
13.16,84,890.119136
3.63,37,890.131332
13.54,46,890.587675
13.25,75,890.613611
13.65,35,890.625872
5.66,34,891.20709
13.72,28,891.217184
1.89,11,891.221181
5.73,27,891.23048
5.8,20,891.237225
5.67,33,891.548769
3.87,13,891.553266
13.65,35,891.564615
5.75,25,891.572395
5.7,30,891.581609
5.66,34,891.925808
13.71,29,891.935071
3.86,14,891.939482
1.85,15,891.944185
13.8,20,891.950416
2.8,20,891.956609
5.69,31,892.261954
5.76,24,892.269496
13.69,31,892.279087
3.77,23,892.286224
5.65,35,892.600601
13.65,35,892.611776
5.41,59,892.631264
5.69,31,893.11771
5.68,32,893.129433
5.75,25,893.137806
13.72,28,893.147214
3.88,12,893.151358
5.75,25,893.159208
3.88,12,893.490369
3.76,24,893.498013
13.71,29,893.50752
3.85,15,893.512385
5.59,41,893.525768
5.73,27,893.892942
3.82,18,893.89876
13.67,33,893.910063
13.64,36,893.922001
3.8,20,893.928475
3.79,21,894.320222
3.79,21,894.327805
5.75,25,894.33617
13.75,25,894.344316
13.73,27,894.353479
3.87,13,894.358343
1.9,10,894.637761
1.92,8,894.640438
5.69,31,894.650127
3.79,21,894.65672
13.66,34,894.667216
3.78,22,894.674509
5.74,26,895.04088
3.8,20,895.050952
3.77,23,895.059794
5.7,30,895.071696
13.64,36,895.399106
1.91,9,895.402777
13.68,32,895.415833
3.72,28,895.428535
1.92,8,895.431733
13.78,22,895.44069
5.69,31,895.807521
13.66,34,895.819406
13.66,34,895.830859
5.64,36,895.842081
3.69,31,896.248872
3.76,24,896.259619
5.63,37,896.274517
5.6,40,896.289313
5.83,17,896.732267
3.78,22,896.73948
3.76,24,896.74896
5.68,32,896.760003
5.67,33,896.770705
5.57,43,897.178913
3.8,20,897.186847
3.86,14,897.191981
3.82,18,897.198738
5.66,34,897.210096
5.76,24,897.618317
13.6,40,897.632453
3.88,12,897.637671
13.78,22,897.645419
5.73,27,897.656579
3.84,16,898.076757
3.81,19,898.083551
3.78,22,898.091234
3.8,20,898.098066
3.87,13,898.102269
3.85,15,898.107877
3.8,20,898.115409
13.75,25,898.451211
5.58,42,898.465764
13.72,28,898.475572
3.7,30,898.485732
5.75,25,898.882154
13.64,36,898.894491
5.79,21,898.901434
13.64,36,898.913391
3.76,24,898.921139
13.38,62,899.348313
13.79,21,899.35674
13.66,34,899.369137
3.83,17,899.376541
1.89,11,899.905734
3.72,28,899.916781
5.75,25,899.926759
5.81,19,899.933694
13.8,20,899.940053
13.71,29,900.256809
13.74,26,900.265566
13.72,28,900.275135
5.66,34,900.286914
13.59,41,900.715887
5.7,30,900.726762
5.66,34,900.737862
5.68,32,900.748064
13.8,20,900.754376
3.86,14,901.13879
5.68,32,901.150183
13.63,37,901.162222
13.78,22,901.169256
13.66,34,901.592148
5.79,21,901.599104
5.62,38,901.613159
5.76,24,901.621955
13.59,41,901.637143
5.81,19,902.078561
5.6,40,902.091602
13.73,27,902.100561
5.83,17,902.106541
5.73,27,902.466567
13.68,32,902.479753
13.74,26,902.490762
13.78,22,902.498791
5.64,36,902.514003
3.89,11,902.518363
3.84,16,902.903901
13.72,28,902.91476
13.62,38,902.929806
13.78,22,902.937769
13.72,28,903.357456
3.78,22,903.365761
13.79,21,903.374074
1.89,11,903.378906
13.66,34,903.391486
5.8,20,903.39898
3.86,14,903.404408
5.67,33,903.904723
13.6,40,903.918826
3.87,13,903.9231
13.58,42,903.936443
3.89,11,904.39636
3.76,24,904.405553
3.87,13,904.410989
13.69,31,904.422988
5.79,21,904.430011
5.81,19,904.437392
3.89,11,904.441612
13.69,31,904.818316
1.92,8,904.821095
5.83,17,904.828096
4.7,30,904.839798
3.84,16,904.845113
5.74,26,904.855419
5.65,35,905.237125
3.85,15,905.243497
13.12,88,905.892752
13.65,35,905.905065
13.8,20,905.912287
13.78,22,905.919253
3.79,21,905.926145
13.76,24,906.305069
13.69,31,906.317235
5.84,16,906.323768
5.69,31,906.335959
13.73,27,906.345923
13.69,31,906.723075
13.62,38,906.737293
3.86,14,906.742733
5.79,21,906.749617
3.88,12,906.75446
13.76,24,906.76469
5.68,32,907.220527
5.84,16,907.228129
13.81,19,907.235577
13.65,35,907.24846
13.66,34,907.679477
5.59,41,907.694596
5.64,36,907.709224
3.5,50,907.728016
13.4,60,908.208316
5.81,19,908.215551
5.62,38,908.229933
13.6,40,908.826975
5.71,29,908.838348
3.42,58,908.857869
5.44,56,909.351021
3.78,22,909.359949
3.88,12,909.364815
1.67,33,909.377266
3.84,16,909.383881
5.65,35,909.829946
13.64,36,909.842263
3.81,19,909.848817
13.11,89,910.27268
5.14,86,910.941829
5.6,40,910.954411
3.8,20,910.96068
13.54,46,910.974908
13.79,21,911.398457
3.78,22,911.40633
13.73,27,911.415015
5.68,32,911.426031
5.7,30,911.436564
3.8,20,911.786164
13.67,33,911.796936
3.84,16,911.802252
13.77,23,911.809982
13.64,36,911.821933
13.64,36,912.173649
13.63,37,912.186214
1.91,9,912.18927
5.82,18,912.195351
3.87,13,912.199733
3.88,12,912.203684
13.79,21,912.617381
13.7,30,912.629706
5.56,44,912.649364
13.62,38,912.662607
13.68,32,913.123014
13.6,40,913.135963
3.78,22,913.143076
3.85,15,913.14806
13.65,35,913.627135
5.84,16,913.63272
13.72,28,913.642026
5.69,31,913.651906
3.87,13,913.656084
13.67,33,914.001214
13.73,27,914.010535
5.68,32,914.022275
13.59,41,914.03809
3.8,20,914.046081
3.63,37,914.485642
5.75,25,914.495325
3.85,15,914.501942
3.49,51,914.524537
1.91,9,915.060702
5.41,59,915.081302
3.78,22,915.088314
5.63,37,915.100774
3.84,16,915.668138
3.86,14,915.679318
3.76,24,915.690234
13.49,51,915.713061
3.86,14,915.719162
13.64,36,916.252622
13.6,40,916.268517
13.76,24,916.277714
5.45,55,916.754066
3.79,21,916.761762
3.79,21,916.769733
5.51,49,916.786283
3.86,14,916.791878
13.64,36,917.347094
13.64,36,917.358513
13.72,28,917.36733
13.65,35,917.37826
13.81,19,917.770716
13.71,29,917.781762
5.69,31,917.793677
5.76,24,917.802822
5.74,26,917.811491
13.35,65,918.222808
13.59,41,918.240062
13.62,38,918.784501
3.87,13,918.789865
5.68,32,918.803035
3.85,15,918.809681
1.9,10,918.814576
13.65,35,918.828651
3.87,13,919.280757
5.67,33,919.293094
5.68,32,919.304944
5.68,32,919.321221
5.56,44,919.721791
3.85,15,919.72709
5.82,18,919.733998
13.61,39,919.757781
5.83,17,919.7652
5.77,23,919.773542
5.82,18,920.368931
13.79,21,920.377404
5.68,32,920.390836
3.88,12,920.395701
5.7,30,920.408659
13.57,43,920.929994
5.7,30,920.940972
3.76,24,920.94969
3.88,12,920.954147
5.56,44,921.528556
13.66,34,921.542349
5.6,40,921.559802
13.5,50,922.104432
1.92,8,922.108965
13.63,37,922.12332
1.89,11,922.128443
3.77,23,922.137009
0.0,100,922.642996
13.58,42,922.656775
3.81,19,922.662844
5.53,47,923.239673
5.83,17,923.246347
5.84,16,923.252563
5.6,40,923.266711
3.87,13,923.271662
13.09,91,923.725145
5.51,49,924.289198
3.85,15,924.294125
13.78,22,924.302372
13.65,35,924.314407
3.85,15,924.319349
5.71,29,924.329498
5.48,52,924.687217
13.74,26,924.695958
3.85,15,924.700973
5.54,46,925.142167
3.74,26,925.150643
13.36,64,925.17087
1.95,5,925.172588
3.73,27,925.181049
1.91,9,925.768229
3.84,16,925.774557
5.79,21,925.782966
5.47,53,925.804453
5.79,21,925.812425
5.69,31,926.356387
13.53,47,926.371862
5.5,50,926.38894
5.36,64,926.914145
5.77,23,926.923383
3.78,22,926.932534
5.39,61,927.453544
5.17,83,927.486335
3.71,29,928.202407
3.7,30,928.21223
13.05,95,928.903999
3.69,31,928.91432
1.83,17,928.919711
1.83,17,928.925382
13.56,44,928.939259
3.69,31,929.513853
13.81,19,929.521181
1.92,8,929.523895
3.59,41,929.537557
13.43,57,929.97411
13.29,71,929.997071
13.42,58,930.552206
5.59,41,930.566305
5.83,17,930.571891
13.47,53,931.056361
13.81,19,931.063083
5.47,53,931.082339
3.51,49,931.100298
3.82,18,931.658534
5.66,34,931.67131
1.91,9,931.674864
3.8,20,931.682214
13.69,31,931.69289
1.95,5,931.69497
1.92,8,931.697654
3.85,15,932.118299
13.75,25,932.127087
5.62,38,932.139682
3.66,34,932.150314
13.81,19,932.156279
13.69,31,932.547763
13.68,32,932.557955
5.67,33,932.568301
13.54,46,932.935437
5.68,32,932.946094
13.71,29,932.955874
1.92,8,932.958473
5.71,29,932.967794
13.71,29,933.313622
13.74,26,933.322024
3.78,22,933.329016
13.8,20,933.335628
3.72,28,933.344424
5.74,26,933.63016
5.72,28,933.639025
5.76,24,933.64652
1.92,8,933.649079
5.69,31,933.659097
13.71,29,933.668197
3.88,12,933.996637
5.79,21,934.003638
13.68,32,934.013639
5.84,16,934.018672
1.91,9,934.02154
5.81,19,934.028692
13.63,37,934.361419
13.78,22,934.368538
5.82,18,934.374283
3.84,16,934.379381
3.71,29,934.388516
13.7,30,934.678536
3.86,14,934.683276
13.67,33,934.693994
5.7,30,934.703917
3.85,15,934.709115
3.79,21,934.715873
5.68,32,935.093545
1.91,9,935.09698
3.86,14,935.10306
1.92,8,935.105814
1.9,10,935.110382
13.78,22,935.119281
3.74,26,935.12933
5.72,28,935.458609
5.81,19,935.46503
13.67,33,935.476802
13.78,22,935.483841
1.92,8,935.486518
5.68,32,935.496486
13.75,25,935.864575
1.91,9,935.867955
13.65,35,935.879164
3.78,22,935.886095
3.74,26,935.894186
3.84,16,935.899643
3.87,13,936.255311
1.92,8,936.258027
1.91,9,936.260964
1.92,8,936.263637
5.76,24,936.271667
13.72,28,936.281163
5.67,33,936.291744
1.92,8,936.739173
13.68,32,936.749887
13.8,20,936.756249
13.71,29,936.765934
3.87,13,936.770139
13.67,33,937.158387
5.75,25,937.166949
3.78,22,937.17544
3.81,19,937.181979
13.7,30,937.192068
1.92,8,937.194754
3.79,21,937.202639
1.92,8,937.635307
1.97,3,937.636545
1.91,9,937.639802
5.75,25,937.648221
3.86,14,937.653503
3.86,14,937.658013
13.63,37,937.672041
3.87,13,937.676285
1.92,8,938.214326
5.67,33,938.225402
3.78,22,938.234335
3.86,14,938.238934
3.75,25,938.247297
1.91,9,938.250636
5.72,28,938.621383
3.85,15,938.626294
3.82,18,938.632764
13.66,34,938.643534
3.77,23,938.650772
5.74,26,938.658918
1.92,8,939.017976
1.91,9,939.021371
5.55,45,939.037304
5.75,25,939.045355
3.74,26,939.053545
1.88,12,939.057578
3.84,16,939.543422
5.74,26,939.553516
1.91,9,939.556648
13.67,33,939.567388
1.92,8,939.570075
3.83,17,939.575717
13.68,32,939.933566
13.73,27,939.942772
13.58,42,939.955826
5.7,30,939.965124
-0.02,2,939.965835
3.77,23,939.973238
5.53,47,940.360021
3.85,15,940.364922
13.55,45,940.379072
3.85,15,940.383855
1.91,9,940.839391
3.86,14,940.844571
5.69,31,940.857369
1.89,11,940.861912
13.62,38,940.876398
13.67,33,941.271871
3.8,20,941.278597
5.65,35,941.289638
5.75,25,941.298726
5.65,35,941.311029
13.55,45,941.722134
13.73,27,941.731806
13.6,40,941.745701
3.72,28,941.755351
3.76,24,942.167346
13.51,49,942.183975
3.76,24,942.191805
13.57,43,942.690413
3.8,20,942.697933
3.71,29,942.70786
5.57,43,942.723424
13.53,47,943.171082
13.61,39,943.184383
5.63,37,943.197741
5.66,34,943.623803
3.76,24,943.631832
13.67,33,943.642934
13.67,33,943.65386
13.67,33,943.664981
3.78,22,944.024249
13.61,39,944.037497
3.78,22,944.044574
3.84,16,944.050154
1.88,12,944.054075
13.59,41,944.484633
3.85,15,944.490422
1.89,11,944.494258
1.91,9,944.497793
1.91,9,944.501231
3.84,16,944.508178
5.72,28,944.519467
13.65,35,944.860356
13.63,37,944.872751
5.68,32,944.883447
1.92,8,944.886157
1.91,9,944.889078
5.71,29,945.273057
5.76,24,945.281295
3.81,19,945.287531
13.63,37,945.299731
13.71,29,945.309486
1.92,8,945.312395
5.64,36,945.711784
1.91,9,945.715256
13.65,35,945.727148
3.77,23,945.734744
13.65,35,946.105852
13.66,34,946.117956
3.78,22,946.125635
13.69,31,946.136846
13.65,35,946.149373
5.75,25,946.552634
5.71,29,946.562444
1.92,8,946.565104
1.91,9,946.56816
3.83,17,946.574218
13.78,22,946.581562
5.71,29,946.994082
5.74,26,947.004049
3.79,21,947.011106
5.67,33,947.022301
1.93,7,947.024628
5.78,22,947.032705
1.9,10,947.395418
13.65,35,947.408617
1.92,8,947.411512
13.65,35,947.423293
13.73,27,947.432318
13.74,26,947.829399
3.87,13,947.833699
3.84,16,947.839587
3.79,21,947.846939
1.91,9,947.850057
5.73,27,947.859107
3.86,14,947.863647
5.7,30,948.248065
13.71,29,948.257364
3.77,23,948.265009
13.75,25,948.27291
1.92,8,948.275527
13.58,42,948.639324
13.67,33,948.649698
5.78,22,948.656545
13.65,35,948.667303
5.69,31,948.6768
3.83,17,949.026028
5.69,31,949.036289
13.61,39,949.04857
5.75,25,949.057005
1.93,7,949.059634
1.92,8,949.062343
1.89,11,949.429732
5.63,37,949.441651
13.62,38,949.453405
5.77,23,949.460481
13.78,22,949.467352
13.75,25,949.835812
13.68,32,949.845969
13.79,21,949.852615
13.8,20,949.858995
13.73,27,949.867476
3.81,19,950.186905
13.68,32,950.197035
13.72,28,950.20622
5.68,32,950.216427
13.67,33,950.536535
13.77,23,950.543988
13.69,31,950.553771
3.76,24,950.562044
5.69,31,950.572511
3.88,12,950.879575
13.75,25,950.887482
5.8,20,950.893715
3.76,24,950.901544
3.77,23,950.910541
3.85,15,950.916345
5.76,24,951.19915
3.84,16,951.204615
1.93,7,951.207182
3.86,14,951.211913
3.87,13,951.216525
1.91,9,951.220095
3.81,19,951.226298
1.9,10,951.22951
5.7,30,951.239542
5.78,22,951.58619
3.8,20,951.593204
3.87,13,951.597439
13.77,23,951.606342
3.85,15,951.611735
3.8,20,951.618663
3.82,18,951.889459
5.81,19,951.895586
3.77,23,951.903551
1.94,6,951.905747
13.72,28,951.915118
5.8,20,951.922105
13.74,26,951.93042
5.76,24,952.314935
3.85,15,952.320124
3.86,14,952.324911
3.84,16,952.330504
3.83,17,952.336233
13.69,31,952.346075
-0.11,11,952.349609
13.73,27,952.800052
13.71,29,952.809733
5.74,26,952.819324
5.73,27,952.828248
3.79,21,952.835213
1.89,11,953.15941
3.79,21,953.166561
3.8,20,953.17333
3.87,13,953.178118
3.86,14,953.182651
1.92,8,953.185253
3.84,16,953.190691
3.85,15,953.195523
3.84,16,953.515068
3.78,22,953.522738
5.75,25,953.531495
3.83,17,953.53754
3.84,16,953.542977
5.75,25,953.551472
1.91,9,953.554627
13.72,28,953.913894
13.71,29,953.924631
3.84,16,953.930171
1.92,8,953.932857
5.7,30,953.942675
13.7,30,954.287951
3.86,14,954.293826
1.92,8,954.297035
5.8,20,954.303592
1.92,8,954.306816
3.87,13,954.311379
1.92,8,954.314177
13.71,29,954.32377
3.84,16,954.329394
1.92,8,954.33211
5.8,20,954.750544
13.72,28,954.759367
1.96,4,954.760716
5.81,19,954.766676
3.81,19,954.773115
3.85,15,954.778778
13.75,25,955.103609
5.75,25,955.111743
13.77,23,955.121687
3.87,13,955.126967
1.92,8,955.12963
5.76,24,955.138329
13.73,27,955.147319
5.72,28,955.53201
3.81,19,955.538736
5.72,28,955.547661
3.81,19,955.554172
13.71,29,955.564245
3.85,15,955.891647
5.77,23,955.899139
13.76,24,955.907161
5.8,20,955.91363
13.73,27,955.923283
13.79,21,955.930319
1.92,8,955.932989
3.82,18,956.320856
3.74,26,956.33017
5.74,26,956.338658
1.92,8,956.341571
13.73,27,956.351485
5.73,27,956.670235
13.67,33,956.682744
5.78,22,956.690646
3.81,19,956.696824
3.85,15,956.702538
3.87,13,956.706853
13.77,23,956.715613
5.8,20,957.170002
5.83,17,957.175985
1.92,8,957.178699
13.75,25,957.187529
3.82,18,957.194202
13.75,25,957.20322
1.91,9,957.206605
13.78,22,957.604678
3.84,16,957.610995
13.72,28,957.621948
3.84,16,957.627745
1.92,8,957.63041
1.91,9,957.633577
13.66,34,957.645395
13.64,36,958.135256
13.76,24,958.143705
13.71,29,958.156015
1.9,10,958.159675
13.78,22,958.167822
1.92,8,958.170868
3.81,19,958.556058
1.89,11,958.560823
13.64,36,958.573128
5.78,22,958.581209
3.87,13,958.586382
3.86,14,958.591485
13.7,30,958.973413
1.91,9,958.976401
13.75,25,958.985294
13.69,31,958.995698
13.77,23,959.004003
5.71,29,959.348659
13.78,22,959.356155
5.69,31,959.366276
5.65,35,959.377284
3.85,15,959.382003
13.67,33,959.775602
1.91,9,959.778674
13.65,35,959.790066
5.66,34,959.80288
5.64,36,959.816894
13.74,26,960.244304
1.92,8,960.24701
3.86,14,960.25151
5.64,36,960.263254
3.88,12,960.267163
3.86,14,960.271678
13.73,27,960.691166
13.71,29,960.701387
1.92,8,960.704208
3.88,12,960.708578
13.7,30,960.719144
13.75,25,960.727592
3.85,15,960.732812
13.61,39,961.174285
1.94,6,961.176307
13.64,36,961.187779
5.75,25,961.195929
3.86,14,961.200598
13.64,36,961.620256
13.69,31,961.630712
5.7,30,961.640537
13.62,38,961.652418
5.73,27,962.030295
1.92,8,962.033445
3.82,18,962.039262
13.68,32,962.050038
3.87,13,962.054243
13.64,36,962.426318
5.76,24,962.434132
3.8,20,962.440471
13.67,33,962.450872
13.64,36,962.462484
13.76,24,962.861103
13.76,24,962.869441
3.87,13,962.873683
3.79,21,962.881133
3.81,19,962.887622
13.55,45,963.288034
3.78,22,963.295493
3.78,22,963.302818
1.93,7,963.305497
13.67,33,963.316186
3.85,15,963.321775
3.86,14,963.326954
1.93,7,963.329324
1.93,7,963.800058
13.65,35,963.812881
3.81,19,963.819678
13.65,35,963.831014
3.85,15,963.83584
5.72,28,964.227977
13.62,38,964.240895
5.59,41,964.25397
5.71,29,964.26305
3.84,16,964.687921
13.67,33,964.698551
5.64,36,964.711077
5.69,31,964.721778
1.95,5,964.72352
13.6,40,965.137889
13.75,25,965.145792
3.75,25,965.154568
1.92,8,965.157319
13.58,42,965.171122
13.65,35,965.553232
13.63,37,965.564989
13.61,39,965.577119
3.79,21,965.583764
5.77,23,965.963349
1.92,8,965.966336
5.65,35,965.977977
13.62,38,965.990111
5.75,25,965.99805
13.75,25,966.357966
3.77,23,966.365748
3.84,16,966.371638
3.77,23,966.379336
13.76,24,966.387061
13.72,28,966.652171
5.67,33,966.663525
1.92,8,966.666385
13.71,29,966.676049
13.64,36,966.68756
3.85,15,967.052387
5.76,24,967.060506
5.67,33,967.071427
5.64,36,967.083177
3.8,20,967.089628
13.66,34,967.495899
5.75,25,967.50505
5.77,23,967.512453
13.73,27,967.521612
1.92,8,967.524247
5.69,31,967.834266
3.86,14,967.838888
13.76,24,967.846532
5.8,20,967.852904
13.69,31,967.862687
3.8,20,967.869654
3.83,17,968.184401
5.64,36,968.195707
13.65,35,968.206803
3.87,13,968.211057
13.66,34,968.22184
5.66,34,968.61398
3.79,21,968.620932
5.64,36,968.632185
1.94,6,968.634187
1.92,8,968.63676
3.87,13,968.640847
5.69,31,969.016447
1.92,8,969.019258
3.86,14,969.024309
5.74,26,969.033154
13.67,33,969.043601
5.72,28,969.05239
13.71,29,969.40958
13.67,33,969.420564
3.88,12,969.424447
1.92,8,969.427537
13.69,31,969.438225
3.86,14,969.442754
3.77,23,969.810972
13.63,37,969.824244
3.86,14,969.829067
3.85,15,969.833923
5.76,24,969.841547
1.89,11,969.845102
5.8,20,970.210444
5.79,21,970.217169
13.66,34,970.228669
13.7,30,970.23842
1.91,9,970.241373
3.84,16,970.246488
13.76,24,970.595391
5.79,21,970.602203
13.78,22,970.609424
13.77,23,970.617026
13.75,25,970.625367
1.92,8,970.628361
5.73,27,970.932351
5.77,23,970.941421
1.9,10,970.944823
5.67,33,970.957069
13.7,30,970.968387
1.92,8,970.971104
1.92,8,971.340718
13.8,20,971.348145
1.91,9,971.351171
3.83,17,971.356588
13.76,24,971.364446
1.92,8,971.367092
1.92,8,971.370049
5.7,30,971.38068
3.87,13,971.804844
3.86,14,971.810092
13.78,22,971.817162
13.69,31,971.827071
13.65,35,971.838057
13.65,35,972.22774
5.82,18,972.233807
5.7,30,972.243998
3.83,17,972.249492
3.78,22,972.256364
3.78,22,972.264094
3.79,21,972.591204
13.71,29,972.600367
13.69,31,972.609981
3.84,16,972.615003
13.71,29,972.624925
3.85,15,972.938454
13.71,29,972.947809
3.81,19,972.953872
13.75,25,972.961799
3.8,20,972.968144
3.86,14,972.972627
5.73,27,973.272612
1.91,9,973.275624
5.78,22,973.282584
5.79,21,973.289155
3.82,18,973.294814
13.68,32,973.30496
3.81,19,973.630827
13.65,35,973.641747
5.71,29,973.650645
3.84,16,973.65583
5.77,23,973.663172
1.94,6,973.665147
5.82,18,974.036128
3.77,23,974.043717
13.74,26,974.052006
13.76,24,974.060241
1.92,8,974.062954
1.91,9,974.065895
5.78,22,974.073258
3.84,16,974.387245
3.81,19,974.393337
13.79,21,974.399908
3.83,17,974.405238
3.85,15,974.409923
5.82,18,974.416645
13.72,28,974.425829
1.95,5,974.427568
3.86,14,974.824963
1.92,8,974.827642
3.77,23,974.835484
5.71,29,974.844661
13.77,23,974.85213
13.8,20,974.85881
1.92,8,974.861458
5.71,29,975.290068
5.7,30,975.299539
5.8,20,975.306817
1.96,4,975.308283
13.76,24,975.316123
3.76,24,975.32434
3.71,29,975.666561
13.73,27,975.675345
3.78,22,975.683033
5.71,29,975.692471
13.72,28,976.011053
13.68,32,976.021508
13.65,35,976.033633
5.68,32,976.044369
13.65,35,976.422065
5.8,20,976.428844
5.7,30,976.438817
5.65,35,976.44993
5.74,26,976.458072
3.86,14,976.834489
13.78,22,976.841584
3.83,17,976.846929
13.76,24,976.854487
3.85,15,976.859212
1.92,8,976.861792
13.71,29,976.870818
13.68,32,977.293519
13.68,32,977.304976
1.91,9,977.307981
5.67,33,977.318559
3.74,26,977.328605
13.75,25,977.70686
13.76,24,977.715698
13.65,35,977.728139
5.81,19,977.734635
5.77,23,977.742469
1.92,8,978.122704
13.57,43,978.139285
5.75,25,978.14862
3.79,21,978.156132
5.69,31,978.168246
13.62,38,978.591316
13.61,39,978.607441
5.74,26,978.618552
5.76,24,978.627937
13.7,30,979.046333
13.66,34,979.058455
13.61,39,979.071418
13.7,30,979.453308
13.67,33,979.464115
13.63,37,979.476367
13.63,37,979.488005
5.72,28,979.85805
1.92,8,979.860752
13.73,27,979.869816
13.69,31,979.879925
13.66,34,979.891095
1.94,6,979.893165
5.72,28,980.251789
1.92,8,980.254635
13.61,39,980.26696
1.92,8,980.26957
1.92,8,980.272891
3.77,23,980.280379
2.82,18,980.287792
5.73,27,980.775997
13.64,36,980.788326
13.69,31,980.799571
5.8,20,980.807073
0.0,100,981.221366
0.0,100,981.956819
13.31,69,981.981699
13.56,44,982.627828
13.24,76,982.652783
5.79,21,983.273698
5.52,48,983.289439
3.8,20,983.295875
3.84,16,983.301186
5.73,27,983.310917
13.58,42,983.820322
3.76,24,983.828038
5.8,20,983.835484
5.58,42,983.849523
