#{"t_start": 1787328354.86434, "env_id": "None"}
r,l,t
1.96,4,337.960405
1.97,3,337.961614
5.92,8,338.183283
1.97,3,338.184503
1.96,4,338.186005
3.94,6,338.188595
5.92,8,338.191696
5.92,8,338.194718
1.97,3,338.19594
1.97,3,338.197117
5.92,8,338.199989
1.97,3,338.20122
5.92,8,338.204486
1.97,3,338.205783
1.96,4,338.207333
13.91,9,338.210634
1.97,3,338.211801
1.96,4,338.21341
3.94,6,338.215626
1.97,3,338.216776
1.97,3,338.217909
1.97,3,338.21904
5.93,7,338.22159
1.97,3,338.222733
1.97,3,338.223876
3.95,5,338.225692
1.97,3,338.22682
1.97,3,338.227943
1.96,4,338.229459
3.95,5,338.422442
5.93,7,338.425071
3.94,6,338.42726
5.92,8,338.430142
3.95,5,338.431969
3.94,6,338.434133
1.96,4,338.435609
5.92,8,338.438464
1.97,3,338.439603
3.95,5,338.441429
1.97,3,338.442564
1.97,3,338.44369
-0.02,2,338.444472
5.92,8,338.447318
1.97,3,338.448454
3.95,5,338.4505
1.97,3,338.451708
1.97,3,338.452999
5.92,8,338.455965
3.95,5,338.457865
1.96,4,338.459384
1.96,4,338.460903
3.94,6,338.463308
-0.02,2,338.464313
1.97,3,338.465541
1.97,3,338.466808
1.96,4,338.468539
1.97,3,338.657037
5.93,7,338.659854
5.92,8,338.662899
1.97,3,338.664246
1.97,3,338.665443
3.94,6,338.667698
1.97,3,338.668866
3.94,6,338.671228
5.93,7,338.673892
3.95,5,338.676143
3.95,5,338.678073
1.97,3,338.679316
1.97,3,338.680764
1.97,3,338.682197
1.97,3,338.683482
3.95,5,338.68548
1.96,4,338.687082
1.96,4,338.688974
1.97,3,338.690225
1.97,3,338.691437
5.93,7,338.694065
5.93,7,338.697197
3.95,5,338.699137
1.96,4,338.700623
3.95,5,338.702444
-0.02,2,338.703233
1.97,3,338.704376
13.9,10,338.707961
3.95,5,338.911327
3.95,5,338.913595
1.96,4,338.915193
1.97,3,338.916373
1.97,3,338.917553
1.96,4,338.919104
3.94,6,338.921541
3.95,5,338.923495
3.94,6,338.925762
1.97,3,338.926913
13.91,9,338.930338
1.96,4,338.931854
1.96,4,338.933342
1.96,4,338.93484
1.97,3,338.935976
1.97,3,338.937116
3.95,5,338.939057
13.91,9,338.942275
3.95,5,338.944097
3.95,5,338.945919
3.94,6,338.948122
1.97,3,338.949258
1.96,4,338.950726
1.97,3,338.951864
5.93,7,338.954357
3.95,5,338.956166
1.96,4,338.95767
3.95,5,339.165829
3.94,6,339.168388
1.97,3,339.169764
1.97,3,339.171375
1.97,3,339.172752
1.96,4,339.174876
1.96,4,339.176618
3.94,6,339.178975
1.96,4,339.180713
1.97,3,339.182319
3.95,5,339.184286
1.96,4,339.185831
3.95,5,339.187908
5.93,7,339.190578
1.97,3,339.191772
3.94,6,339.194208
3.95,5,339.196245
1.96,4,339.197792
1.97,3,339.198953
3.95,5,339.200816
1.97,3,339.201974
3.95,5,339.203864
1.96,4,339.205538
1.96,4,339.207048
3.95,5,339.208907
1.97,3,339.210069
3.94,6,339.21234
1.97,3,339.213694
1.97,3,339.214894
3.95,5,339.216783
1.97,3,339.393535
1.96,4,339.395166
3.95,5,339.397411
1.97,3,339.398637
1.97,3,339.39983
1.96,4,339.401375
1.97,3,339.40258
3.95,5,339.404625
5.93,7,339.407237
3.95,5,339.40912
3.95,5,339.411141
3.94,6,339.413634
13.9,10,339.417278
3.95,5,339.419146
1.97,3,339.420324
3.95,5,339.422367
3.94,6,339.424625
1.97,3,339.425891
1.96,4,339.427445
13.91,9,339.430891
1.96,4,339.43245
1.96,4,339.434018
1.96,4,339.435543
5.93,7,339.438289
3.94,6,339.440538
5.93,7,339.646085
3.95,5,339.648237
1.97,3,339.649463
1.96,4,339.651043
1.97,3,339.652208
3.94,6,339.655043
1.97,3,339.656502
1.97,3,339.657731
5.93,7,339.660591
1.97,3,339.661783
3.94,6,339.66399
3.94,6,339.666205
13.9,10,339.669754
1.97,3,339.670881
3.95,5,339.672953
1.97,3,339.674182
1.97,3,339.675352
1.96,4,339.676887
1.97,3,339.678027
1.97,3,339.67916
1.97,3,339.680308
3.95,5,339.682157
1.97,3,339.683323
13.91,9,339.686649
1.97,3,339.687842
3.95,5,339.689696
3.94,6,339.691911
1.96,4,339.693411
5.93,7,339.903476
1.96,4,339.905378
1.97,3,339.906573
3.95,5,339.90844
1.97,3,339.909578
3.94,6,339.91176
1.97,3,339.91316
1.97,3,339.914404
1.96,4,339.915926
3.95,5,339.917767
1.97,3,339.918911
1.96,4,339.920395
1.96,4,339.922025
13.91,9,339.925315
3.95,5,339.927165
1.96,4,339.928663
1.97,3,339.929963
1.97,3,339.931112
3.95,5,339.932944
1.97,3,339.934085
1.96,4,339.93605
1.96,4,339.937729
5.93,7,339.940527
1.97,3,339.941763
3.95,5,339.943661
5.92,8,339.946564
5.93,7,339.949121
3.94,6,339.951334
13.9,10,340.205313
13.91,9,340.208671
1.97,3,340.209862
1.96,4,340.211446
-0.02,2,340.212428
3.95,5,340.214552
5.93,7,340.217136
3.95,5,340.218982
1.96,4,340.220464
5.93,7,340.223171
3.95,5,340.225012
1.97,3,340.226152
-0.01,1,340.226596
5.92,8,340.229667
1.97,3,340.230933
1.96,4,340.232525
1.97,3,340.233761
3.95,5,340.235747
1.96,4,340.237422
3.95,5,340.239506
3.95,5,340.241419
1.96,4,340.242932
5.92,8,340.245957
13.9,10,340.249688
5.93,7,340.252232
3.95,5,340.447937
1.97,3,340.449177
3.94,6,340.451405
3.95,5,340.453472
1.97,3,340.454921
1.96,4,340.456495
3.94,6,340.458973
1.96,4,340.460603
5.93,7,340.4634
1.97,3,340.464804
1.96,4,340.466692
13.9,10,340.471462
1.97,3,340.472835
1.97,3,340.474074
1.97,3,340.475333
1.97,3,340.476544
1.97,3,340.477726
3.94,6,340.480118
1.96,4,340.481631
3.94,6,340.483816
1.97,3,340.484966
3.95,5,340.486811
1.97,3,340.488171
3.95,5,340.490102
5.93,7,340.492716
3.95,5,340.494619
3.95,5,340.496639
3.94,6,340.699102
3.95,5,340.70117
13.91,9,340.704713
3.95,5,340.706631
1.97,3,340.707837
1.96,4,340.709383
5.93,7,340.711989
-0.02,2,340.713019
1.96,4,340.71463
5.93,7,340.717438
13.91,9,340.721039
3.95,5,340.723049
1.97,3,340.724238
3.94,6,340.726529
3.95,5,340.728412
3.94,6,340.7313
5.93,7,340.73397
13.91,9,340.737219
1.96,4,340.738992
3.95,5,340.740939
1.97,3,340.74211
3.94,6,340.74433
1.97,3,340.745495
5.93,7,340.748059
1.97,3,340.937955
1.96,4,340.939694
1.96,4,340.941229
3.94,6,340.943428
3.94,6,340.945752
1.96,4,340.947466
1.97,3,340.948676
3.95,5,340.950773
1.97,3,340.951988
5.93,7,340.954806
1.97,3,340.956006
1.96,4,340.957695
3.94,6,340.960511
1.96,4,340.962112
1.97,3,340.963284
1.96,4,340.964776
3.95,5,340.966609
1.97,3,340.967756
3.94,6,340.969945
1.97,3,340.971086
1.97,3,340.972227
1.97,3,340.973374
1.97,3,340.974509
3.95,5,340.976343
3.95,5,340.97817
1.97,3,340.979316
3.94,6,340.981486
5.93,7,340.983995
5.93,7,340.986489
13.9,10,341.166816
3.95,5,341.168728
1.97,3,341.169883
3.95,5,341.172167
1.97,3,341.173383
13.9,10,341.177317
3.95,5,341.179466
3.94,6,341.181747
1.96,4,341.183251
1.96,4,341.184754
1.97,3,341.185904
1.97,3,341.187056
3.95,5,341.189139
3.94,6,341.191402
1.97,3,341.192558
-0.02,2,341.193351
3.95,5,341.195186
1.96,4,341.19704
5.93,7,341.199795
1.96,4,341.201358
1.97,3,341.202541
3.95,5,341.204578
3.94,6,341.206879
3.95,5,341.208747
5.92,8,341.211714
1.96,4,341.213474
5.93,7,341.425945
3.95,5,341.427978
3.95,5,341.430008
13.91,9,341.43336
3.95,5,341.435221
3.94,6,341.437565
3.94,6,341.440294
1.96,4,341.441876
1.97,3,341.443038
3.94,6,341.445408
13.9,10,341.4499
1.96,4,341.451487
1.97,3,341.452636
1.96,4,341.454113
3.95,5,341.456136
3.95,5,341.458115
13.91,9,341.461428
3.94,6,341.463624
3.95,5,341.465476
3.94,6,341.467688
3.94,6,341.469884
3.94,6,341.472831
1.97,3,341.474298
1.96,4,341.676624
1.96,4,341.678561
1.97,3,341.67997
1.96,4,341.68172
3.94,6,341.684146
1.97,3,341.685432
5.92,8,341.688614
3.95,5,341.690715
3.95,5,341.692781
3.95,5,341.69512
1.96,4,341.697062
1.96,4,341.698649
1.97,3,341.699878
3.94,6,341.702426
5.92,8,341.70634
3.95,5,341.708283
1.97,3,341.709454
3.94,6,341.711683
1.97,3,341.712856
1.96,4,341.714366
3.95,5,341.716238
1.97,3,341.717392
3.95,5,341.71932
3.94,6,341.721868
1.97,3,341.723089
3.94,6,341.725348
1.96,4,341.726863
3.94,6,341.923737
1.97,3,341.925093
1.96,4,341.926627
5.92,8,341.929499
3.95,5,341.931341
1.97,3,341.932486
1.97,3,341.933622
1.96,4,341.935102
5.92,8,341.937969
3.95,5,341.939795
1.97,3,341.940921
1.97,3,341.942058
1.97,3,341.943189
1.97,3,341.94432
3.95,5,341.946123
1.96,4,341.947594
1.96,4,341.949061
1.97,3,341.950183
5.92,8,341.953019
3.95,5,341.954837
3.95,5,341.956643
1.97,3,341.957774
1.96,4,341.95926
3.95,5,341.961071
1.97,3,341.962188
3.95,5,341.964004
1.96,4,341.965471
3.94,6,341.967614
13.9,10,342.157424
1.96,4,342.159074
3.94,6,342.161313
1.96,4,342.163073
5.93,7,342.165857
1.96,4,342.167369
5.93,7,342.169915
1.96,4,342.171446
1.96,4,342.172932
1.97,3,342.174077
5.92,8,342.177181
1.97,3,342.178366
3.94,6,342.180827
1.96,4,342.182382
3.94,6,342.184603
1.96,4,342.186126
5.93,7,342.189135
5.93,7,342.191785
1.97,3,342.192928
1.97,3,342.194057
3.94,6,342.19623
1.96,4,342.1982
5.93,7,342.200773
1.97,3,342.201928
3.94,6,342.20409
1.97,3,342.205237
1.96,4,342.382572
1.97,3,342.383893
13.9,10,342.38758
3.94,6,342.389772
1.97,3,342.390917
1.97,3,342.392056
1.96,4,342.393545
1.97,3,342.394686
1.97,3,342.395877
3.95,5,342.397706
5.93,7,342.400228
5.93,7,342.402738
1.97,3,342.403871
3.94,6,342.406045
1.97,3,342.407172
5.93,7,342.409684
1.97,3,342.410824
1.96,4,342.412319
3.95,5,342.414131
1.96,4,342.415616
5.93,7,342.418122
1.97,3,342.419259
5.92,8,342.422106
13.9,10,342.425659
3.95,5,342.427477
3.95,5,342.429445
5.92,8,342.647177
5.92,8,342.650262
3.94,6,342.652438
5.93,7,342.654956
1.96,4,342.656434
1.97,3,342.657574
1.97,3,342.658696
5.93,7,342.661201
3.95,5,342.66303
3.94,6,342.665184
1.97,3,342.666342
1.97,3,342.667465
1.97,3,342.668583
1.96,4,342.670037
1.97,3,342.671176
13.91,9,342.674348
1.97,3,342.675477
1.97,3,342.676598
1.97,3,342.677715
1.96,4,342.679167
1.97,3,342.680285
1.97,3,342.681407
5.92,8,342.684231
1.96,4,342.68569
1.97,3,342.686816
1.97,3,342.687944
1.96,4,342.689399
1.96,4,342.690941
5.93,7,342.888175
3.95,5,342.890209
1.97,3,342.891431
3.95,5,342.893293
3.95,5,342.895133
1.97,3,342.896383
1.97,3,342.897564
5.92,8,342.900457
5.93,7,342.902987
5.93,7,342.905574
3.94,6,342.907749
1.96,4,342.909221
1.96,4,342.910697
1.97,3,342.911829
1.97,3,342.913044
1.97,3,342.914195
3.94,6,342.916367
5.93,7,342.918877
3.95,5,342.920743
1.96,4,342.922228
1.97,3,342.923374
1.96,4,342.924844
3.94,6,342.927
3.94,6,342.92919
1.97,3,342.930338
1.96,4,342.931816
1.97,3,342.93294
1.97,3,343.105204
3.95,5,343.107259
3.95,5,343.109123
1.97,3,343.110266
5.93,7,343.112802
5.93,7,343.115327
5.92,8,343.118196
3.95,5,343.120041
1.97,3,343.121177
13.91,9,343.124378
1.97,3,343.125515
5.93,7,343.128032
-0.02,2,343.128819
5.93,7,343.131328
13.91,9,343.134543
3.95,5,343.13636
3.94,6,343.138519
1.97,3,343.139639
3.95,5,343.141455
1.96,4,343.142925
3.95,5,343.144751
3.95,5,343.146565
13.9,10,343.150102
1.97,3,343.151239
1.97,3,343.340447
5.93,7,343.343223
3.95,5,343.345142
1.96,4,343.346685
3.94,6,343.348943
3.94,6,343.351221
1.97,3,343.352393
5.93,7,343.355012
1.97,3,343.356181
5.93,7,343.358753
1.96,4,343.360281
1.97,3,343.361469
3.95,5,343.363341
1.97,3,343.364494
1.96,4,343.365998
1.97,3,343.367156
1.97,3,343.368307
5.92,8,343.371208
3.95,5,343.373085
1.97,3,343.374252
5.93,7,343.376825
3.95,5,343.378674
1.97,3,343.379833
1.97,3,343.380993
1.97,3,343.382138
5.92,8,343.385039
1.97,3,343.386191
1.96,4,343.387695
1.97,3,343.559529
3.95,5,343.561564
3.95,5,343.563646
3.94,6,343.565896
3.95,5,343.567746
1.97,3,343.568901
3.95,5,343.570758
5.93,7,343.573375
3.95,5,343.575237
5.92,8,343.578156
1.96,4,343.579653
1.97,3,343.580803
1.96,4,343.582312
1.97,3,343.583452
3.94,6,343.585653
1.96,4,343.587153
1.97,3,343.588301
1.97,3,343.589441
1.96,4,343.590939
3.94,6,343.593132
1.97,3,343.594276
3.95,5,343.596115
1.96,4,343.597614
1.96,4,343.599106
1.96,4,343.600592
5.93,7,343.603135
1.97,3,343.604282
1.96,4,343.605776
1.97,3,343.606917
3.95,5,343.798711
1.97,3,343.801149
-0.01,1,343.801625
3.95,5,343.803514
3.95,5,343.805583
3.95,5,343.80748
5.93,7,343.810024
13.91,9,343.813845
3.95,5,343.815784
1.97,3,343.816951
1.96,4,343.81845
13.91,9,343.821665
1.96,4,343.823143
5.93,7,343.825687
3.95,5,343.82779
1.97,3,343.829033
3.94,6,343.831291
-0.01,1,343.831752
1.97,3,343.832902
1.97,3,343.834073
3.94,6,343.836268
1.96,4,343.837779
1.96,4,343.839263
1.96,4,343.84076
3.95,5,343.842601
3.95,5,343.844446
1.97,3,343.845582
3.95,5,344.048453
5.93,7,344.051247
5.92,8,344.054433
1.97,3,344.055626
3.94,6,344.057893
3.95,5,344.059744
3.95,5,344.061614
5.93,7,344.064138
5.93,7,344.06666
3.95,5,344.068541
13.91,9,344.071845
5.92,8,344.074771
1.97,3,344.075929
1.97,3,344.077113
1.97,3,344.078249
3.95,5,344.080069
5.93,7,344.083079
1.97,3,344.084301
1.97,3,344.085451
1.97,3,344.086595
1.96,4,344.088087
1.97,3,344.089233
1.97,3,344.090382
1.97,3,344.091546
1.97,3,344.092706
1.96,4,344.094373
1.96,4,344.095872
1.96,4,344.292044
1.97,3,344.29348
1.97,3,344.294738
1.97,3,344.295957
1.96,4,344.297538
3.95,5,344.299479
1.97,3,344.30073
3.95,5,344.30299
13.91,9,344.307164
1.96,4,344.308823
1.97,3,344.31027
3.95,5,344.312299
3.95,5,344.314401
5.93,7,344.317251
3.94,6,344.319536
1.97,3,344.320721
1.97,3,344.321879
5.93,7,344.324584
5.93,7,344.327176
3.94,6,344.329357
1.97,3,344.330492
5.92,8,344.333356
5.93,7,344.336033
1.96,4,344.337649
3.95,5,344.339578
1.96,4,344.341124
1.96,4,344.342653
1.96,4,344.545239
5.93,7,344.548112
3.95,5,344.55
13.91,9,344.55328
-0.01,1,344.553734
1.97,3,344.555018
5.93,7,344.557725
1.97,3,344.558914
1.97,3,344.56008
3.94,6,344.562307
5.93,7,344.565396
1.96,4,344.566961
1.97,3,344.568121
1.96,4,344.56959
1.97,3,344.570728
1.97,3,344.571859
1.96,4,344.573315
-0.01,1,344.573758
5.93,7,344.576251
1.97,3,344.577373
1.96,4,344.578838
1.97,3,344.57996
1.97,3,344.581075
5.92,8,344.583884
1.96,4,344.585349
1.97,3,344.586466
5.92,8,344.58928
1.97,3,344.590401
5.93,7,344.77694
1.97,3,344.778287
1.97,3,344.77953
3.94,6,344.781931
1.97,3,344.783129
1.97,3,344.784335
1.96,4,344.785955
5.93,7,344.78885
3.95,5,344.790896
3.94,6,344.793254
3.95,5,344.795243
1.96,4,344.796869
1.97,3,344.798203
1.97,3,344.799432
13.91,9,344.802909
3.94,6,344.805213
3.95,5,344.807078
1.97,3,344.808221
1.96,4,344.809704
1.97,3,344.81084
1.97,3,344.812258
1.96,4,344.814018
1.97,3,344.815178
1.96,4,344.816662
1.97,3,344.817801
1.97,3,344.818922
1.96,4,344.820389
5.92,8,344.823305
1.97,3,344.824442
1.96,4,344.825908
5.93,7,345.028507
1.97,3,345.029762
-0.02,2,345.030576
5.93,7,345.033142
1.97,3,345.034295
1.97,3,345.035442
1.97,3,345.036589
1.96,4,345.038084
1.97,3,345.039232
3.95,5,345.041082
3.95,5,345.042927
3.94,6,345.045105
1.97,3,345.046256
5.92,8,345.049151
3.95,5,345.051378
3.95,5,345.053418
3.94,6,345.055604
3.95,5,345.05743
3.94,6,345.059587
3.95,5,345.061393
1.97,3,345.062519
13.91,9,345.065692
1.96,4,345.067145
3.95,5,345.068946
13.91,9,345.072108
3.94,6,345.074241
1.97,3,345.268586
3.95,5,345.270547
1.97,3,345.271696
5.92,8,345.274562
3.95,5,345.276384
3.94,6,345.278544
3.94,6,345.280715
13.91,9,345.283892
5.93,7,345.286383
1.97,3,345.287509
3.95,5,345.28931
1.97,3,345.290434
1.97,3,345.291556
1.97,3,345.292683
1.97,3,345.293802
5.93,7,345.296292
3.95,5,345.298105
1.97,3,345.299229
1.96,4,345.300688
1.97,3,345.301806
1.97,3,345.302929
5.93,7,345.305409
1.96,4,345.306871
3.94,6,345.309014
3.95,5,345.310814
1.97,3,345.311933
13.9,10,345.516732
1.97,3,345.518025
1.96,4,345.519578
3.94,6,345.521906
1.96,4,345.523464
5.92,8,345.526825
1.97,3,345.528016
3.94,6,345.530181
3.95,5,345.532009
3.94,6,345.534175
3.95,5,345.535991
3.95,5,345.537809
5.93,7,345.540289
1.96,4,345.541749
5.93,7,345.544241
1.97,3,345.545367
3.94,6,345.547504
3.95,5,345.549308
3.95,5,345.551103
3.94,6,345.553243
1.97,3,345.554359
3.94,6,345.556498
3.94,6,345.558644
1.97,3,345.559764
3.95,5,345.561558
3.95,5,346.117323
1.97,3,346.118748
3.95,5,346.120667
1.97,3,346.121865
1.97,3,346.123038
3.94,6,346.125929
1.96,4,346.127492
5.92,8,346.130366
5.92,8,346.133646
3.95,5,346.135482
1.96,4,346.13695
1.96,4,346.138426
1.96,4,346.139891
5.92,8,346.142726
5.93,7,346.145231
1.96,4,346.146771
3.95,5,346.148752
3.94,6,346.150968
1.97,3,346.152104
3.95,5,346.153909
5.92,8,346.15674
1.97,3,346.157861
3.94,6,346.16
13.91,9,346.163183
5.93,7,346.349765
1.96,4,346.35147
1.97,3,346.352638
3.94,6,346.355097
5.92,8,346.358377
3.95,5,346.360715
5.93,7,346.363309
1.97,3,346.364461
1.97,3,346.36592
1.96,4,346.367573
1.96,4,346.369107
1.96,4,346.370614
5.92,8,346.373535
3.95,5,346.376846
3.94,6,346.379454
3.95,5,346.381505
13.9,10,346.386305
1.97,3,346.387569
3.94,6,346.389769
3.94,6,346.391929
3.95,5,346.393735
1.96,4,346.395205
3.95,5,346.39701
3.95,5,346.398819
5.92,8,346.401643
3.94,6,346.64392
1.96,4,346.645504
3.95,5,346.649818
1.96,4,346.651557
3.95,5,346.653435
3.95,5,346.655658
1.96,4,346.65851
5.93,7,346.661549
1.97,3,346.66296
1.97,3,346.665547
1.97,3,346.666988
1.97,3,346.668253
1.96,4,346.669884
13.9,10,346.675041
1.97,3,346.676273
1.96,4,346.677772
1.97,3,346.678909
5.93,7,346.68297
1.96,4,346.684538
1.97,3,346.685676
1.97,3,346.686813
1.97,3,346.688819
1.97,3,346.690742
1.97,3,346.692286
3.95,5,346.694575
13.9,10,346.699366
1.96,4,346.700958
1.96,4,346.702456
3.95,5,346.932678
3.94,6,346.9351
5.93,7,346.937875
1.96,4,346.939709
5.92,8,346.942773
5.93,7,346.945329
3.95,5,346.947816
5.92,8,346.951216
3.95,5,346.95319
1.96,4,346.954929
1.96,4,346.956495
3.95,5,346.958442
5.92,8,346.961531
3.94,6,346.964073
1.97,3,346.965273
13.9,10,346.96897
3.94,6,346.971439
3.94,6,346.973813
3.95,5,346.975765
1.96,4,346.977387
5.92,8,346.980964
5.93,7,346.98378
3.95,5,347.183922
1.97,3,347.185162
5.93,7,347.187879
1.97,3,347.189581
-0.02,2,347.190455
1.97,3,347.191622
3.95,5,347.193441
1.96,4,347.194914
1.97,3,347.196046
1.96,4,347.19754
13.91,9,347.200717
3.94,6,347.202865
3.95,5,347.20467
3.94,6,347.206815
1.97,3,347.207934
1.97,3,347.209051
1.96,4,347.210504
3.95,5,347.212301
1.97,3,347.213446
3.94,6,347.215765
1.97,3,347.216913
1.97,3,347.218029
1.96,4,347.219487
3.95,5,347.221292
1.96,4,347.222745
1.97,3,347.223856
13.91,9,347.227008
5.93,7,347.229475
1.96,4,347.437599
5.93,7,347.440531
1.97,3,347.442267
3.95,5,347.444476
1.96,4,347.4465
1.97,3,347.447688
1.97,3,347.448867
1.96,4,347.450347
3.94,6,347.452516
1.97,3,347.45366
3.94,6,347.455825
3.95,5,347.457648
1.96,4,347.45911
1.97,3,347.460231
3.94,6,347.462394
3.94,6,347.464552
-0.02,2,347.465338
1.96,4,347.467806
5.92,8,347.471055
1.97,3,347.472235
5.92,8,347.475334
1.97,3,347.476607
1.97,3,347.477789
3.95,5,347.47965
5.93,7,347.482219
1.97,3,347.483367
5.92,8,347.486252
13.9,10,347.685054
1.97,3,347.686321
1.97,3,347.687604
5.93,7,347.69054
3.95,5,347.69246
3.94,6,347.694841
1.96,4,347.696903
1.97,3,347.698198
3.95,5,347.700091
3.94,6,347.702276
13.9,10,347.70584
3.94,6,347.708007
1.96,4,347.709483
1.97,3,347.710611
1.97,3,347.711743
3.95,5,347.713586
3.94,6,347.715779
1.97,3,347.716919
1.97,3,347.718047
1.97,3,347.719173
3.95,5,347.720981
1.97,3,347.722131
1.97,3,347.723274
1.97,3,347.724413
1.96,4,347.725891
1.97,3,347.727026
3.94,6,347.729182
3.95,5,347.731053
1.97,3,347.952408
1.96,4,347.954105
3.94,6,347.957026
5.92,8,347.959997
5.93,7,347.962523
1.97,3,347.96367
3.94,6,347.965854
3.95,5,347.967676
5.92,8,347.970527
5.93,7,347.973238
1.96,4,347.974802
1.97,3,347.975971
3.95,5,347.97782
13.91,9,347.982152
3.94,6,347.984583
3.94,6,347.986758
1.97,3,347.987891
3.94,6,347.990782
1.96,4,347.992285
1.96,4,347.993777
3.95,5,347.995614
13.9,10,347.999194
3.95,5,348.001019
13.91,9,348.210888
1.97,3,348.212143
1.97,3,348.213579
3.94,6,348.216003
3.95,5,348.2179
3.94,6,348.220139
3.95,5,348.222146
3.94,6,348.224621
1.96,4,348.226288
3.94,6,348.22871
3.95,5,348.231077
1.96,4,348.233268
13.91,9,348.236605
1.97,3,348.237772
1.97,3,348.238963
1.96,4,348.2405
1.97,3,348.241701
3.94,6,348.24397
1.97,3,348.245169
1.97,3,348.246409
3.95,5,348.248465
3.94,6,348.251156
3.95,5,348.25321
5.92,8,348.256559
5.93,7,348.259275
1.97,3,348.260501
3.94,6,348.498182
3.95,5,348.500923
5.93,7,348.503557
3.95,5,348.505417
3.94,6,348.507638
3.94,6,348.510084
1.96,4,348.51163
3.95,5,348.513847
1.96,4,348.515563
3.95,5,348.517478
3.94,6,348.519654
1.96,4,348.521126
13.91,9,348.524457
5.93,7,348.526976
3.95,5,348.528807
3.95,5,348.531692
3.95,5,348.533656
3.95,5,348.535511
1.97,3,348.536648
1.97,3,348.53779
3.94,6,348.540049
1.97,3,348.541211
1.96,4,348.542702
3.94,6,348.544876
1.97,3,348.546008
1.97,3,348.751137
1.96,4,348.753131
1.96,4,348.755129
1.97,3,348.756471
3.94,6,348.758782
1.97,3,348.760022
-0.01,1,348.760521
3.95,5,348.762976
5.93,7,348.76584
1.97,3,348.767041
1.97,3,348.768207
13.9,10,348.771879
3.95,5,348.773754
1.97,3,348.774902
1.97,3,348.776033
3.94,6,348.778208
1.96,4,348.780007
3.95,5,348.782304
3.94,6,348.784709
3.94,6,348.786906
3.94,6,348.789235
3.95,5,348.791099
5.93,7,348.793655
1.97,3,348.794847
5.92,8,348.798156
1.96,4,348.799743
3.94,6,348.801974
3.95,5,349.041048
3.95,5,349.043094
1.97,3,349.044356
3.94,6,349.047171
1.96,4,349.048829
1.96,4,349.050346
1.96,4,349.051843
3.94,6,349.05442
3.94,6,349.057204
1.96,4,349.059201
1.97,3,349.060369
1.97,3,349.061513
3.94,6,349.063682
1.97,3,349.064817
1.97,3,349.065952
3.95,5,349.067757
-0.01,1,349.068196
1.97,3,349.069312
5.93,7,349.071805
3.95,5,349.073609
1.97,3,349.074731
1.97,3,349.07585
1.96,4,349.077299
1.96,4,349.078749
3.94,6,349.080884
5.93,7,349.083358
5.93,7,349.085832
3.95,5,349.087897
1.97,3,349.089133
3.94,6,349.258889
1.97,3,349.260424
3.94,6,349.26263
3.94,6,349.264828
1.97,3,349.265977
1.96,4,349.267459
5.93,7,349.269988
1.97,3,349.271131
1.97,3,349.272307
1.97,3,349.273452
3.95,5,349.275288
3.95,5,349.277133
1.96,4,349.278619
3.95,5,349.280533
5.93,7,349.28309
1.97,3,349.284218
1.97,3,349.285345
1.97,3,349.286475
13.91,9,349.289658
3.95,5,349.291473
1.97,3,349.292591
1.97,3,349.293713
3.94,6,349.295873
3.95,5,349.297707
1.97,3,349.298848
3.95,5,349.300719
5.92,8,349.303563
1.97,3,349.501968
1.96,4,349.503675
1.97,3,349.504842
1.97,3,349.505995
3.95,5,349.507835
3.95,5,349.509663
1.97,3,349.510809
1.97,3,349.511933
1.97,3,349.51307
1.97,3,349.5142
1.96,4,349.51567
3.95,5,349.517483
1.97,3,349.518602
5.92,8,349.521438
13.9,10,349.524961
1.97,3,349.526096
1.97,3,349.527214
1.97,3,349.528336
1.96,4,349.529801
1.97,3,349.530925
3.95,5,349.53273
13.91,9,349.53591
3.95,5,349.537715
1.97,3,349.538847
1.96,4,349.540312
3.95,5,349.542125
1.96,4,349.543585
13.9,10,349.547094
1.97,3,349.548213
1.96,4,349.758142
5.93,7,349.761028
3.95,5,349.763037
5.92,8,349.766257
1.97,3,349.767451
1.96,4,349.768968
3.94,6,349.771806
1.96,4,349.773524
3.95,5,349.775391
1.96,4,349.776868
1.96,4,349.778348
1.97,3,349.779481
1.97,3,349.780612
1.96,4,349.782079
1.97,3,349.783201
1.96,4,349.784659
3.95,5,349.786454
5.93,7,349.788954
3.94,6,349.791099
1.96,4,349.79256
3.95,5,349.794369
1.96,4,349.79642
3.95,5,349.798409
1.97,3,349.799583
3.95,5,349.801438
1.97,3,349.802579
1.97,3,349.803719
1.97,3,349.804985
1.96,4,349.806544
3.94,6,349.990046
3.95,5,349.992012
3.95,5,349.993927
1.97,3,349.995128
1.96,4,349.996646
1.96,4,349.998179
3.95,5,350.000007
5.93,7,350.002509
1.96,4,350.003976
3.94,6,350.006126
3.94,6,350.008284
3.95,5,350.010094
1.97,3,350.01122
13.9,10,350.014741
1.97,3,350.015863
3.95,5,350.017683
1.96,4,350.019154
1.97,3,350.020274
5.92,8,350.023115
3.94,6,350.025271
-0.01,1,350.025713
1.97,3,350.026833
1.97,3,350.027953
3.95,5,350.029758
3.94,6,350.031907
1.96,4,350.033375
1.97,3,350.034495
1.97,3,350.239323
3.95,5,350.241404
3.94,6,350.243624
1.96,4,350.245405
1.97,3,350.246646
3.94,6,350.248913
3.95,5,350.251562
3.94,6,350.254519
3.95,5,350.256675
