#{"t_start": 1787334344.7867079, "env_id": "None"}
r,l,t
5.93,7,28.456468
1.95,5,28.458681
1.96,4,28.459992
1.97,3,28.46095
3.95,5,28.462444
3.95,5,28.463912
3.93,7,28.466188
1.97,3,28.467522
3.95,5,28.469309
1.95,5,28.470885
3.95,5,28.472395
5.93,7,28.474552
1.93,7,28.476602
5.93,7,28.478896
13.91,9,28.481707
3.93,7,28.483883
3.95,5,28.485358
1.95,5,28.486814
5.93,7,28.562515
3.95,5,28.564058
1.95,5,28.565517
3.95,5,28.566954
3.92,8,28.569169
1.94,6,28.571179
1.94,6,28.573178
5.9,10,28.576043
1.97,3,28.576948
3.95,5,28.578365
1.96,4,28.579522
3.95,5,28.581112
1.97,3,28.582079
1.95,5,28.583545
3.94,6,28.585287
13.91,9,28.58777
1.97,3,28.588667
1.96,4,28.589822
3.95,5,28.591702
13.91,9,28.594476
3.92,8,28.597257
3.93,7,28.599421
1.97,3,28.680987
3.95,5,28.68263
1.92,8,28.684955
1.96,4,28.686133
3.95,5,28.687595
3.95,5,28.689041
1.97,3,28.689942
1.93,7,28.692356
1.97,3,28.693436
3.95,5,28.695088
1.97,3,28.696
3.91,9,28.698513
1.97,3,28.699397
5.92,8,28.701855
1.97,3,28.702829
1.96,4,28.704003
1.95,5,28.705459
1.96,4,28.706911
3.95,5,28.708573
1.97,3,28.709508
3.9,10,28.71273
1.95,5,28.714508
1.94,6,28.716396
1.96,4,28.717585
1.94,6,28.71931
1.94,6,28.812244
13.91,9,28.818712
1.94,6,28.821206
1.96,4,28.824099
1.97,3,28.829387
3.93,7,28.832099
3.94,6,28.833999
1.97,3,28.834976
3.92,8,28.837897
13.91,9,28.840923
5.93,7,28.842996
1.93,7,28.845029
1.97,3,28.84596
5.92,8,28.848843
1.97,3,28.849777
3.93,7,28.851762
1.96,4,28.852963
3.93,7,28.855027
1.96,4,28.856352
1.97,3,28.857305
1.95,5,28.858828
1.96,4,28.860088
1.97,3,28.861037
5.9,10,28.982257
3.92,8,28.985867
3.95,5,28.988621
3.91,9,28.991624
3.95,5,28.993578
3.93,7,28.995837
3.95,5,28.998757
3.95,5,29.006872
5.93,7,29.01008
1.96,4,29.011421
1.97,3,29.012346
1.97,3,29.01327
1.97,3,29.014331
3.92,8,29.016808
1.97,3,29.017825
1.97,3,29.01896
1.94,6,29.020894
3.95,5,29.022474
1.96,4,29.023721
3.94,6,29.025509
3.93,7,29.027583
5.93,7,29.030193
3.94,6,29.0323
3.95,5,29.034079
3.91,9,29.112119
1.94,6,29.113923
1.97,3,29.114847
1.95,5,29.116301
5.93,7,29.118293
5.93,7,29.12081
3.93,7,29.12295
5.89,11,29.126632
3.92,8,29.129169
3.95,5,29.130866
1.96,4,29.132104
3.93,7,29.134195
1.97,3,29.135146
1.96,4,29.136368
3.95,5,29.137867
5.93,7,29.140213
5.93,7,29.142295
1.97,3,29.14323
5.93,7,29.145604
1.95,5,29.147751
3.95,5,29.149629
3.94,6,29.235018
1.96,4,29.236342
1.97,3,29.237371
1.97,3,29.238426
1.97,3,29.239539
1.94,6,29.241403
3.95,5,29.243324
5.89,11,29.246754
1.97,3,29.24769
3.9,10,29.250946
-0.06,6,29.252837
1.95,5,29.254627
3.91,9,29.257496
1.96,4,29.25872
3.91,9,29.261284
3.94,6,29.262995
3.95,5,29.264637
1.94,6,29.266533
3.95,5,29.268027
1.93,7,29.270002
1.97,3,29.270915
5.91,9,29.273607
1.95,5,29.358367
1.97,3,29.359428
3.95,5,29.36095
3.91,9,29.36359
5.93,7,29.366061
1.97,3,29.36728
1.95,5,29.368833
5.93,7,29.370855
3.95,5,29.372306
1.97,3,29.373547
3.9,10,29.376808
3.95,5,29.378362
1.97,3,29.379425
5.93,7,29.381604
3.91,9,29.38426
1.94,6,29.386015
1.96,4,29.387204
1.94,6,29.389056
1.97,3,29.390353
1.97,3,29.3914
3.94,6,29.393169
1.96,4,29.394393
5.93,7,29.396389
5.91,9,29.479387
1.97,3,29.480432
3.95,5,29.482077
1.94,6,29.483973
5.92,8,29.486598
3.95,5,29.488275
3.91,9,29.491095
1.94,6,29.492943
3.9,10,29.495773
3.95,5,29.497229
1.95,5,29.499022
3.91,9,29.501977
1.97,3,29.502947
13.91,9,29.505601
3.95,5,29.507332
1.93,7,29.509585
1.93,7,29.511668
5.92,8,29.514197
1.94,6,29.515951
3.94,6,29.517724
1.97,3,29.518979
1.97,3,29.599144
1.97,3,29.600195
3.92,8,29.602499
1.94,6,29.604218
5.93,7,29.606227
5.93,7,29.608611
1.94,6,29.610475
1.93,7,29.612483
3.91,9,29.615401
5.93,7,29.617445
3.95,5,29.618905
1.97,3,29.619811
3.91,9,29.622311
3.95,5,29.624154
3.95,5,29.625751
3.91,9,29.62833
3.95,5,29.629787
5.93,7,29.631795
5.93,7,29.634389
1.95,5,29.635956
5.93,7,29.709008
5.88,12,29.712516
3.95,5,29.713964
1.94,6,29.715654
5.89,11,29.719215
5.9,10,29.722219
1.97,3,29.723632
3.95,5,29.725583
5.93,7,29.727795
3.95,5,29.72953
1.96,4,29.730889
1.97,3,29.731941
1.97,3,29.732869
1.94,6,29.734607
3.95,5,29.736041
1.93,7,29.738255
1.97,3,29.739395
5.92,8,29.741729
3.95,5,29.743246
3.95,5,29.744731
3.92,8,29.747009
1.97,3,29.747924
1.97,3,29.834359
1.92,8,29.836896
3.94,6,29.838716
1.94,6,29.840448
3.92,8,29.842715
3.92,8,29.845528
1.97,3,29.846561
13.91,9,29.849378
3.95,5,29.850904
13.88,12,29.854281
1.96,4,29.855641
3.94,6,29.857618
3.93,7,29.859676
1.92,8,29.861965
1.96,4,29.863154
3.95,5,29.864609
3.92,8,29.866884
3.94,6,29.868609
1.93,7,29.870585
1.93,7,29.872571
3.91,9,29.955205
5.92,8,29.958097
5.9,10,29.960995
5.89,11,29.964596
1.97,3,29.96575
13.91,9,29.968371
1.94,6,29.970109
1.97,3,29.971024
1.92,8,29.973449
1.97,3,29.974528
1.92,8,29.976826
1.97,3,29.977751
1.94,6,29.97948
1.96,4,29.980657
1.92,8,29.982893
1.97,3,29.983802
1.94,6,29.985521
3.9,10,29.988278
1.94,6,29.990087
13.9,10,30.072217
3.93,7,30.074363
1.95,5,30.075854
3.95,5,30.077299
3.95,5,30.078739
1.97,3,30.079632
1.9,10,30.082795
3.92,8,30.085539
3.91,9,30.088388
1.96,4,30.089625
3.94,6,30.091596
1.96,4,30.09286
1.97,3,30.093782
3.9,10,30.096594
3.93,7,30.098767
1.97,3,30.099745
1.97,3,30.100694
3.95,5,30.10219
1.93,7,30.104257
3.93,7,30.106267
5.91,9,30.108864
3.94,6,30.18561
3.92,8,30.188031
1.94,6,30.189762
5.92,8,30.192012
1.96,4,30.193188
3.93,7,30.195172
1.97,3,30.196068
5.91,9,30.198567
1.97,3,30.199466
1.97,3,30.200369
1.96,4,30.201523
1.95,5,30.202944
5.93,7,30.204903
1.96,4,30.206064
3.93,7,30.208024
13.9,10,30.210817
1.97,3,30.211903
5.87,13,30.216018
3.94,6,30.217791
1.94,6,30.219504
1.97,3,30.220399
1.97,3,30.22129
3.9,10,30.312933
1.94,6,30.314753
1.96,4,30.315941
3.92,8,30.318203
3.95,5,30.319647
3.91,9,30.322678
5.87,13,30.326635
1.97,3,30.327592
1.97,3,30.328531
3.95,5,30.330011
1.94,6,30.331739
1.96,4,30.332917
1.97,3,30.333836
1.95,5,30.335287
13.89,11,30.338817
3.95,5,30.340447
1.97,3,30.341402
1.97,3,30.34234
1.93,7,30.344382
5.89,11,30.347524
1.95,5,30.349377
1.97,3,30.441124
1.92,8,30.44354
1.97,3,30.444457
1.93,7,30.446425
1.94,6,30.44813
1.96,4,30.449286
5.89,11,30.452854
1.97,3,30.453845
3.95,5,30.455342
3.95,5,30.457073
1.97,3,30.458099
13.9,10,30.461315
5.92,8,30.46381
13.89,11,30.467124
13.88,12,30.470777
1.96,4,30.472094
3.91,9,30.47485
1.97,3,30.475794
5.91,9,30.478307
5.91,9,30.564291
3.95,5,30.565853
1.97,3,30.566774
1.95,5,30.568231
3.93,7,30.57022
13.91,9,30.572757
3.92,8,30.575004
5.93,7,30.576984
3.92,8,30.579218
3.94,6,30.580912
1.92,8,30.58313
3.92,8,30.585344
1.97,3,30.586238
3.93,7,30.588237
1.94,6,30.590203
5.93,7,30.592379
5.93,7,30.594488
1.97,3,30.595399
1.97,3,30.596315
3.9,10,30.599231
1.96,4,30.600589
5.93,7,30.680784
1.93,7,30.682854
3.94,6,30.684566
13.9,10,30.687336
1.95,5,30.689172
1.95,5,30.690776
5.88,12,30.694161
1.91,9,30.696684
1.97,3,30.697595
1.97,3,30.6985
3.95,5,30.699936
3.91,9,30.702422
1.93,7,30.704373
1.97,3,30.70527
3.91,9,30.707762
3.95,5,30.709631
3.93,7,30.711815
1.97,3,30.712767
5.93,7,30.71475
3.93,7,30.802026
1.97,3,30.803263
5.9,10,30.809389
3.93,7,30.813301
5.89,11,30.818433
3.94,6,30.820204
5.91,9,30.823128
1.97,3,30.824108
1.97,3,30.825026
3.95,5,30.826471
5.89,11,30.829519
5.93,7,30.831734
3.91,9,30.834382
3.91,9,30.837354
1.93,7,30.839494
5.92,8,30.84208
13.91,9,30.844701
1.93,7,30.846705
3.92,8,30.925866
3.93,7,30.928015
5.9,10,30.930841
1.97,3,30.931832
1.95,5,30.933289
1.97,3,30.93457
3.95,5,30.936117
1.95,5,30.937574
5.93,7,30.939569
1.97,3,30.940473
1.97,3,30.941373
3.95,5,30.942808
1.97,3,30.943937
1.97,3,30.945058
1.97,3,30.946027
1.96,4,30.947244
1.97,3,30.948169
1.97,3,30.94909
1.94,6,30.950802
1.96,4,30.951988
1.97,3,30.952895
1.96,4,30.954093
1.97,3,30.955008
1.97,3,30.955922
1.93,7,30.957911
1.97,3,30.958807
3.95,5,30.960467
1.97,3,30.961372
5.92,8,31.046336
1.94,6,31.04831
1.97,3,31.049238
-6.0,100,31.077387
1.96,4,31.078753
1.97,3,31.080157
1.94,6,31.082056
3.95,5,31.083614
1.97,3,31.447014
1.96,4,31.44832
5.9,10,31.451165
1.97,3,31.45207
1.94,6,31.453787
1.95,5,31.455239
1.94,6,31.456951
1.97,3,31.457846
3.91,9,31.460362
3.94,6,31.462648
3.89,11,31.466313
1.97,3,31.467308
3.95,5,31.468788
3.95,5,31.470248
1.96,4,31.47177
1.95,5,31.473607
5.91,9,31.476463
3.91,9,31.47909
1.96,4,31.480298
3.91,9,31.483076
3.93,7,31.485058
1.97,3,31.572496
3.94,6,31.574785
1.94,6,31.576585
3.92,8,31.578868
13.88,12,31.582827
3.93,7,31.585121
3.95,5,31.586673
1.96,4,31.587873
1.97,3,31.588804
5.89,11,31.592316
5.91,9,31.594962
1.93,7,31.596951
3.95,5,31.598521
3.95,5,31.600067
1.97,3,31.601007
3.92,8,31.603302
3.92,8,31.605564
13.65,35,31.729808
1.96,4,31.731046
3.95,5,31.732488
1.96,4,31.733649
1.96,4,31.734831
5.93,7,31.737324
5.89,11,31.740441
1.97,3,31.741356
3.95,5,31.742815
1.97,3,31.743727
1.97,3,31.744623
1.96,4,31.745806
3.93,7,31.747788
1.97,3,31.748682
1.94,6,31.750358
3.94,6,31.752055
3.95,5,31.753816
1.97,3,31.754756
5.93,7,31.756755
3.95,5,31.758189
1.97,3,31.759091
3.95,5,31.760529
1.97,3,31.761427
1.96,4,31.762979
1.97,3,31.764254
1.94,6,31.869917
1.94,6,31.871765
-0.04,4,31.87298
1.95,5,31.874866
3.94,6,31.876737
1.93,7,31.87943
1.95,5,31.881007
13.91,9,31.883917
1.97,3,31.884888
13.91,9,31.887632
5.93,7,31.88998
1.97,3,31.890964
1.97,3,31.891895
1.95,5,31.89336
1.97,3,31.894281
5.93,7,31.896271
5.91,9,31.898823
1.97,3,31.899722
3.95,5,31.901179
1.95,5,31.902622
5.9,10,31.905411
3.95,5,31.906864
1.97,3,31.907772
1.97,3,31.985682
1.97,3,31.986705
3.95,5,31.988191
1.97,3,31.989117
3.94,6,31.990872
3.95,5,31.992324
3.95,5,31.993782
5.92,8,31.996057
1.97,3,31.996966
3.95,5,31.99841
1.97,3,31.999322
5.93,7,32.001312
1.97,3,32.002209
3.92,8,32.004476
1.97,3,32.005716
3.95,5,32.00743
1.97,3,32.008413
1.97,3,32.009352
3.95,5,32.010814
3.92,8,32.013088
1.97,3,32.014003
1.96,4,32.015592
5.93,7,32.017769
1.93,7,32.019787
3.91,9,32.022301
1.92,8,32.101251
1.96,4,32.102545
1.97,3,32.103607
1.97,3,32.104666
1.97,3,32.105635
3.93,7,32.107891
1.93,7,32.109987
1.97,3,32.110922
3.95,5,32.112383
3.93,7,32.114381
3.9,10,32.117164
1.97,3,32.118082
-0.06,6,32.119799
1.97,3,32.120702
1.97,3,32.121609
1.96,4,32.122775
5.93,7,32.124749
1.95,5,32.126179
5.93,7,32.128295
1.97,3,32.129284
1.97,3,32.130232
3.92,8,32.132734
3.95,5,32.134294
3.95,5,32.135749
-6.0,100,32.24365
1.93,7,32.245884
3.95,5,32.24734
1.97,3,32.248248
1.93,7,32.250405
1.97,3,32.251448
1.96,4,32.252703
1.94,6,32.254524
13.89,11,32.578146
1.93,7,32.580256
1.97,3,32.581171
1.94,6,32.58367
1.97,3,32.585035
3.95,5,32.586671
1.97,3,32.587619
3.92,8,32.589957
3.94,6,32.591789
3.92,8,32.594097
3.95,5,32.596073
1.94,6,32.597944
1.97,3,32.598995
13.91,9,32.601556
3.92,8,32.604019
1.94,6,32.605871
5.93,7,32.607967
5.89,11,32.611091
1.96,4,32.612275
3.95,5,32.613727
1.94,6,32.615567
1.97,3,32.703655
13.91,9,32.706975
1.94,6,32.709168
3.94,6,32.711021
1.93,7,32.713409
3.9,10,32.71674
3.95,5,32.718264
1.94,6,32.720015
3.93,7,32.722005
1.97,3,32.723161
3.92,8,32.725563
3.93,7,32.727599
1.96,4,32.728798
3.91,9,32.73137
3.91,9,32.73437
1.94,6,32.736436
5.93,7,32.738617
3.95,5,32.74026
3.95,5,32.741985
3.95,5,32.743711
1.97,3,32.8237
1.97,3,32.824892
1.97,3,32.825866
1.97,3,32.826833
3.95,5,32.828347
1.97,3,32.829272
13.89,11,32.832561
3.95,5,32.834826
1.95,5,32.836385
3.92,8,32.838694
1.97,3,32.839616
1.95,5,32.841442
1.97,3,32.842426
1.91,9,32.845283
1.97,3,32.846264
3.92,8,32.848846
3.95,5,32.850448
1.93,7,32.852461
1.93,7,32.854611
3.93,7,32.8568
1.94,6,32.858605
3.92,8,32.860889
5.93,7,32.86289
1.97,3,32.863797
3.92,8,32.950264
1.96,4,32.951586
3.91,9,32.954262
3.93,7,32.956379
1.94,6,32.958661
3.94,6,32.960466
1.96,4,32.961658
3.92,8,32.964297
1.97,3,32.96559
1.96,4,32.966858
1.92,8,32.969342
3.94,6,32.971414
1.94,6,32.973305
3.92,8,32.975614
1.97,3,32.976537
3.93,7,32.978658
1.97,3,32.979892
3.95,5,32.981505
1.94,6,32.983278
13.89,11,32.986421
1.91,9,33.071436
3.95,5,33.073382
5.9,10,33.076361
1.96,4,33.077573
1.94,6,33.079325
1.92,8,33.082398
3.94,6,33.084955
1.95,5,33.086658
1.97,3,33.087709
1.94,6,33.089906
1.92,8,33.094339
1.91,9,33.097111
3.9,10,33.100128
5.89,11,33.103852
3.95,5,33.105446
-6.0,100,33.284896
1.97,3,33.286091
1.93,7,33.288118
1.97,3,33.28907
3.95,5,33.290821
1.97,3,33.291836
1.97,3,33.292802
13.89,11,33.296681
3.95,5,33.298536
13.87,13,33.302341
3.95,5,33.577076
1.95,5,33.579749
1.95,5,33.581622
1.97,3,33.582697
1.97,3,33.584317
1.97,3,33.585334
1.94,6,33.587803
3.92,8,33.590426
3.95,5,33.591936
1.97,3,33.592858
1.97,3,33.593777
3.95,5,33.59526
13.91,9,33.59853
13.91,9,33.601235
1.96,4,33.602453
1.93,7,33.604494
5.93,7,33.606867
1.95,5,33.608333
1.97,3,33.609242
1.95,5,33.610687
5.89,11,33.613772
1.93,7,33.615796
1.93,7,33.618476
3.93,7,33.705021
1.97,3,33.706036
1.97,3,33.707096
5.89,11,33.710376
1.95,5,33.711921
1.97,3,33.712867
13.91,9,33.716057
13.91,9,33.718832
3.95,5,33.720346
1.97,3,33.721325
3.95,5,33.722816
1.97,3,33.723994
1.97,3,33.724962
3.95,5,33.726448
1.94,6,33.728224
1.91,9,33.731213
5.89,11,33.734504
1.96,4,33.735757
3.95,5,33.737261
1.97,3,33.738199
3.95,5,33.739711
3.95,5,33.74123
5.92,8,33.743617
5.93,7,33.835208
3.93,7,33.837296
1.94,6,33.839013
1.97,3,33.839922
3.95,5,33.841365
3.92,8,33.844108
1.97,3,33.845175
1.94,6,33.847007
5.93,7,33.849637
3.9,10,33.852925
1.95,5,33.854852
1.97,3,33.855863
13.87,13,33.859795
1.97,3,33.860798
3.93,7,33.862848
1.97,3,33.863972
5.93,7,33.866214
1.97,3,33.867175
3.91,9,33.869796
3.95,5,33.871313
1.93,7,33.873908
5.93,7,33.964888
1.97,3,33.965941
1.97,3,33.966901
1.95,5,33.968415
1.96,4,33.969641
1.92,8,33.972112
1.95,5,33.974216
1.92,8,33.976948
1.94,6,33.979078
1.97,3,33.980072
1.93,7,33.982135
1.96,4,33.983612
1.94,6,33.985592
3.95,5,33.987221
1.97,3,33.988184
1.93,7,33.990524
3.95,5,33.992088
3.92,8,33.994562
13.91,9,33.997275
1.97,3,33.99831
1.97,3,33.999294
1.96,4,34.000505
13.9,10,34.003707
1.97,3,34.004683
3.92,8,34.090168
1.97,3,34.091211
3.93,7,34.093308
1.96,4,34.094524
1.95,5,34.096011
1.94,6,34.098123
5.91,9,34.10133
3.95,5,34.102882
1.97,3,34.103833
5.9,10,34.106735
3.9,10,34.110009
1.97,3,34.110991
3.95,5,34.112723
1.96,4,34.1141
3.95,5,34.115659
1.94,6,34.117451
1.97,3,34.118467
5.92,8,34.120869
5.93,7,34.122954
1.95,5,34.125055
5.91,9,34.127652
1.97,3,34.128959
1.95,5,34.210485
1.97,3,34.211513
1.96,4,34.212736
1.97,3,34.213722
3.91,9,34.217498
1.95,5,34.230247
1.92,8,34.236135
5.9,10,34.23909
5.93,7,34.241149
1.97,3,34.242217
3.95,5,34.243797
3.94,6,34.2456
3.92,8,34.247919
1.93,7,34.25115
3.94,6,34.253384
3.91,9,34.256217
3.95,5,34.257754
3.92,8,34.260114
3.94,6,34.261922
1.96,4,34.263502
1.97,3,34.264452
1.93,7,34.34502
1.97,3,34.34614
1.93,7,34.348183
3.92,8,34.35046
13.9,10,34.353298
1.97,3,34.354501
3.91,9,34.357602
3.92,8,34.359982
1.97,3,34.360916
1.97,3,34.361841
1.97,3,34.362767
1.97,3,34.363686
1.93,7,34.365995
3.92,8,34.368438
1.95,5,34.369953
3.95,5,34.371454
1.92,8,34.374002
1.92,8,34.376551
3.92,8,34.378842
1.97,3,34.379745
3.95,5,34.381183
3.95,5,34.382642
1.97,3,34.383543
1.94,6,34.464946
-0.03,3,34.465934
1.97,3,34.466861
1.97,3,34.467789
3.95,5,34.469278
13.91,9,34.47186
1.94,6,34.474176
1.95,5,34.475785
13.91,9,34.478416
1.96,4,34.479631
5.91,9,34.482242
5.91,9,34.485177
1.95,5,34.486747
3.95,5,34.488252
13.91,9,34.491051
1.97,3,34.492019
1.97,3,34.492949
1.97,3,34.493972
-0.06,6,34.495708
1.97,3,34.496617
3.9,10,34.500168
3.95,5,34.501931
1.94,6,34.503845
3.94,6,34.585325
1.97,3,34.586405
3.95,5,34.587935
1.94,6,34.589698
5.93,7,34.59175
3.95,5,34.593597
1.97,3,34.594674
1.96,4,34.595913
5.89,11,34.599422
13.89,11,34.602686
3.92,8,34.605088
3.95,5,34.606664
3.94,6,34.608541
3.93,7,34.6106
1.96,4,34.611805
3.95,5,34.613277
1.96,4,34.614482
3.95,5,34.616059
3.95,5,34.617596
5.9,10,34.620417
1.96,4,34.621604
1.97,3,34.622519
3.9,10,34.70843
1.97,3,34.70946
3.94,6,34.71126
1.97,3,34.712179
13.91,9,34.714723
3.95,5,34.716722
1.97,3,34.717778
5.89,11,34.72095
3.92,8,34.723365
1.94,6,34.725264
1.97,3,34.726217
3.93,7,34.728247
5.93,7,34.730284
1.97,3,34.7312
5.91,9,34.734058
3.92,8,34.736357
3.95,5,34.737819
1.95,5,34.739266
3.91,9,34.741873
1.95,5,34.743335
3.95,5,34.744771
1.97,3,34.82665
1.91,9,34.829324
1.93,7,34.831767
3.95,5,34.833425
1.95,5,34.83497
1.92,8,34.83768
1.97,3,34.838645
5.93,7,34.841025
1.92,8,34.843367
5.9,10,34.846286
3.95,5,34.847746
1.94,6,34.849696
3.92,8,34.851985
1.95,5,34.85343
5.91,9,34.85597
3.91,9,34.858743
1.97,3,34.85967
3.95,5,34.861133
5.93,7,34.863122
3.94,6,34.865024
3.95,5,34.942503
1.92,8,34.945233
1.93,7,34.947345
3.93,7,34.949383
1.97,3,34.950379
3.92,8,34.952973
13.91,9,34.955556
1.93,7,34.957542
3.93,7,34.959544
3.95,5,34.961155
1.97,3,34.96216
1.97,3,34.963127
3.95,5,34.96465
5.93,7,34.966679
1.97,3,34.967609
1.97,3,34.96853
3.94,6,34.970261
3.95,5,34.972124
5.92,8,34.974703
1.93,7,34.976771
3.95,5,34.978265
5.89,11,35.053614
1.92,8,35.056585
1.97,3,35.057642
1.95,5,35.05918
3.94,6,35.06096
5.89,11,35.064353
1.97,3,35.065325
5.93,7,35.06734
1.96,4,35.068527
3.93,7,35.070526
3.95,5,35.071986
3.91,9,35.074484
13.91,9,35.077034
1.97,3,35.077947
1.97,3,35.078852
1.92,8,35.081082
1.96,4,35.082253
3.92,8,35.084502
1.95,5,35.08593
1.92,8,35.08816
1.93,7,35.090469
3.94,6,35.171991
1.94,6,35.174328
3.93,7,35.176552
1.97,3,35.177509
3.93,7,35.179578
3.95,5,35.18132
1.94,6,35.183346
1.96,4,35.184571
13.88,12,35.188011
1.95,5,35.189485
3.91,9,35.192345
1.93,7,35.194426
13.91,9,35.197048
1.96,4,35.198238
1.97,3,35.199167
1.93,7,35.201185
1.97,3,35.202115
1.93,7,35.204121
3.95,5,35.205595
1.96,4,35.206774
1.97,3,35.207693
1.97,3,35.208619
5.93,7,35.293978
3.9,10,35.297187
5.91,9,35.299826
3.94,6,35.301538
5.91,9,35.304607
1.96,4,35.30593
3.95,5,35.307429
3.95,5,35.308909
1.95,5,35.31037
1.97,3,35.311289
1.97,3,35.312195
5.93,7,35.314214
3.91,9,35.316746
5.93,7,35.318742
3.92,8,35.320986
1.97,3,35.321887
1.94,6,35.323588
3.91,9,35.326096
3.95,5,35.327551
1.95,5,35.328987
3.95,5,35.33043
1.97,3,35.416967
5.92,8,35.419481
1.95,5,35.420952
3.91,9,35.423716
3.95,5,35.425262
1.97,3,35.426613
5.92,8,35.429253
-0.04,4,35.430964
1.92,8,35.433717
1.97,3,35.43477
1.97,3,35.435708
3.91,9,35.438688
1.96,4,35.439932
3.95,5,35.441436
3.95,5,35.442927
1.97,3,35.443863
3.95,5,35.445333
1.97,3,35.446668
3.95,5,35.448389
5.92,8,35.450703
1.97,3,35.451623
1.96,4,35.452822
13.86,14,35.4579
3.95,5,35.562616
3.92,8,35.565408
5.91,9,35.568025
1.97,3,35.568952
1.96,4,35.570144
3.93,7,35.572145
5.91,9,35.574764
5.91,9,35.577325
1.94,6,35.579048
1.97,3,35.57996
1.97,3,35.580866
1.97,3,35.582133
5.88,12,35.586069
1.93,7,35.588161
3.95,5,35.589614
3.92,8,35.592172
3.95,5,35.593679
1.95,5,35.595136
1.93,7,35.597122
5.93,7,35.599339
3.95,5,35.600845
1.95,5,35.688168
3.93,7,35.690323
3.95,5,35.69183
5.92,8,35.69416
1.93,7,35.696173
1.95,5,35.698197
3.95,5,35.699858
5.93,7,35.701944
5.9,10,35.704771
1.97,3,35.705701
1.93,7,35.708533
3.95,5,35.710194
1.93,7,35.712278
3.94,6,35.71402
3.9,10,35.71729
3.95,5,35.719912
1.97,3,35.72102
3.95,5,35.722551
1.95,5,35.724095
3.95,5,35.725738
1.95,5,35.727237
13.9,10,35.80927
5.9,10,35.812204
1.97,3,35.81312
1.97,3,35.814038
1.97,3,35.814951
3.91,9,35.817872
1.96,4,35.819196
3.93,7,35.821244
1.93,7,35.823399
5.93,7,35.825488
13.9,10,35.828647
1.97,3,35.829606
1.97,3,35.830587
3.95,5,35.832584
1.94,6,35.834806
3.95,5,35.836492
1.95,5,35.838559
3.95,5,35.840315
3.94,6,35.842104
1.97,3,35.843034
3.94,6,35.844812
-0.05,5,35.846311
3.93,7,35.848524
13.91,9,35.963888
3.95,5,35.965886
1.97,3,35.966915
5.9,10,35.969842
1.97,3,35.971031
3.95,5,35.972525
13.89,11,35.975661
3.95,5,35.977175
1.96,4,35.978406
5.91,9,35.981046
1.97,3,35.982015
3.93,7,35.984046
1.96,4,35.985244
1.94,6,35.986987
3.95,5,35.988472
13.91,9,35.991272
3.95,5,35.992828
1.96,4,35.994071
1.95,5,35.995604
1.95,5,35.997116
1.93,7,36.000358
3.95,5,36.08998
1.93,7,36.092369
3.95,5,36.094212
1.95,5,36.095828
3.91,9,36.09848
5.93,7,36.101418
1.95,5,36.103019
1.97,3,36.104356
1.97,3,36.105521
1.97,3,36.106531
1.95,5,36.108096
5.91,9,36.111398
1.97,3,36.112393
5.92,8,36.115788
5.93,7,36.118912
1.95,5,36.121442
1.94,6,36.123462
1.97,3,36.124999
3.93,7,36.12713
3.93,7,36.1292
3.95,5,36.131409
1.97,3,36.132598
1.96,4,36.133888
5.93,7,36.137472
1.93,7,36.228827
5.93,7,36.231008
1.95,5,36.232518
1.97,3,36.233461
1.97,3,36.234413
1.93,7,36.236836
3.95,5,36.238597
5.93,7,36.241822
1.94,6,36.243959
3.94,6,36.24582
1.97,3,36.246885
1.96,4,36.248434
5.92,8,36.251072
13.9,10,36.253933
3.95,5,36.255394
5.91,9,36.258388
1.97,3,36.259408
1.96,4,36.260635
3.93,7,36.262665
1.96,4,36.26399
1.93,7,36.266044
1.97,3,36.266981
1.96,4,36.268166
1.97,3,36.349059
3.95,5,36.350763
5.91,9,36.353566
13.91,9,36.356513
13.88,12,36.36064
3.95,5,36.362173
5.93,7,36.364243
1.97,3,36.365193
1.97,3,36.366128
3.95,5,36.367605
3.94,6,36.369687
3.95,5,36.371267
1.95,5,36.372749
1.97,3,36.374501
5.93,7,36.376879
3.95,5,36.378409
3.94,6,36.38016
1.97,3,36.381096
1.97,3,36.382259
1.94,6,36.384127
5.93,7,36.386198
1.97,3,36.387179
3.95,5,36.388671
1.97,3,36.38959
3.92,8,36.479264
1.95,5,36.480848
3.95,5,36.482635
3.95,5,36.484245
3.95,5,36.485747
1.97,3,36.486672
1.96,4,36.488218
5.93,7,36.490493
1.94,6,36.492547
3.95,5,36.494044
13.91,9,36.496625
1.97,3,36.49787
5.93,7,36.50044
1.96,4,36.501669
3.95,5,36.503154
3.94,6,36.504924
1.96,4,36.506176
1.97,3,36.507582
1.97,3,36.508557
3.95,5,36.510072
1.97,3,36.511048
1.94,6,36.512794
1.97,3,36.51371
1.97,3,36.514634
1.96,4,36.515839
1.97,3,36.516751
1.97,3,36.518158
5.9,10,36.598805
1.97,3,36.599858
5.93,7,36.601933
1.96,4,36.603142
-0.01,1,36.603516
5.93,7,36.605544
1.97,3,36.606813
1.97,3,36.607884
13.91,9,36.610537
1.97,3,36.61146
3.95,5,36.612923
1.94,6,36.614818
3.94,6,36.616772
3.95,5,36.618299
3.95,5,36.61979
3.94,6,36.621587
1.97,3,36.622518
1.97,3,36.623998
1.97,3,36.625024
1.97,3,36.625957
5.92,8,36.628224
1.94,6,36.629974
1.97,3,36.630889
