#{"t_start": 1787338181.948891, "env_id": "None"}
r,l,t
5.93,7,256.131079
3.93,7,256.133233
1.97,3,256.134205
1.97,3,256.135195
3.94,6,256.137048
1.96,4,256.138347
1.97,3,256.140327
5.93,7,256.143296
1.97,3,256.14435
1.95,5,256.145889
5.93,7,256.148291
13.91,9,256.151688
-0.03,3,256.153119
1.95,5,256.154894
3.95,5,256.1567
1.97,3,256.158335
1.97,3,256.159351
1.97,3,256.160316
3.93,7,256.16302
13.91,9,256.167029
1.97,3,256.168106
1.95,5,256.30481
13.91,9,256.30817
1.97,3,256.309179
1.97,3,256.310137
1.97,3,256.311085
1.97,3,256.312042
3.94,6,256.314233
13.88,12,256.31772
1.97,3,256.318661
13.91,9,256.321281
1.95,5,256.323037
3.95,5,256.325017
1.97,3,256.32607
5.93,7,256.32825
3.95,5,256.329779
1.94,6,256.332273
5.9,10,256.335702
-0.03,3,256.336846
1.97,3,256.33783
1.97,3,256.338937
1.97,3,256.339983
3.94,6,256.341786
1.97,3,256.342719
3.95,5,256.344234
1.97,3,256.345508
5.9,10,256.443606
1.96,4,256.445076
5.93,7,256.447623
1.95,5,256.449602
1.94,6,256.451676
5.9,10,256.454854
3.95,5,256.456807
3.92,8,256.459223
3.95,5,256.460772
3.95,5,256.462531
1.94,6,256.464737
5.93,7,256.466911
5.91,9,256.469556
1.95,5,256.471224
1.94,6,256.473541
1.97,3,256.474582
3.95,5,256.476143
1.97,3,256.477144
3.93,7,256.479226
1.97,3,256.480179
1.95,5,256.482175
1.97,3,256.483292
5.92,8,256.567386
5.93,7,256.570106
-0.03,3,256.571159
5.92,8,256.573823
1.95,5,256.575422
1.97,3,256.57677
5.93,7,256.579057
1.97,3,256.580077
3.93,7,256.582267
3.93,7,256.584378
1.97,3,256.585321
3.95,5,256.587229
5.91,9,256.590182
5.93,7,256.592245
3.95,5,256.593739
1.97,3,256.59467
3.94,6,256.596871
3.95,5,256.598618
1.97,3,256.599584
1.95,5,256.601101
3.92,8,256.603488
1.95,5,256.605067
5.93,7,256.607828
1.97,3,256.608999
1.94,6,256.690974
3.94,6,256.692839
3.95,5,256.694324
1.96,4,256.695617
1.96,4,256.696816
1.97,3,256.697924
5.93,7,256.700605
5.93,7,256.703058
1.95,5,256.704662
1.97,3,256.705905
1.97,3,256.706994
3.93,7,256.709392
5.93,7,256.711714
3.95,5,256.713271
1.94,6,256.71533
3.95,5,256.716884
5.93,7,256.719193
1.97,3,256.720289
13.91,9,256.72329
13.91,9,256.725968
-0.01,1,256.726348
5.93,7,256.728393
1.97,3,256.729685
1.96,4,256.731246
1.96,4,256.815513
3.95,5,256.81732
3.95,5,256.818894
1.97,3,256.819871
1.95,5,256.82142
1.94,6,256.823937
1.97,3,256.825338
1.95,5,256.827272
3.95,5,256.828822
5.93,7,256.830913
1.97,3,256.831867
1.97,3,256.832812
3.95,5,256.834315
1.97,3,256.835417
3.94,6,256.837278
1.97,3,256.838217
1.97,3,256.839363
3.95,5,256.841546
1.95,5,256.843313
3.93,7,256.845525
3.95,5,256.847134
3.95,5,256.848687
13.91,9,256.851357
5.9,10,256.854249
1.96,4,256.855685
1.97,3,256.857131
5.92,8,256.943965
3.95,5,256.945691
1.97,3,256.946792
1.95,5,256.949554
3.95,5,256.951445
3.95,5,256.953477
3.95,5,256.955046
3.95,5,256.956858
1.97,3,256.957862
5.93,7,256.959932
1.97,3,256.960856
3.93,7,256.963207
3.95,5,256.964933
-0.01,1,256.965344
3.93,7,256.967464
13.91,9,256.97014
1.97,3,256.971138
3.95,5,256.972846
1.97,3,256.973799
-0.03,3,256.974742
3.95,5,256.976264
1.95,5,256.977776
1.96,4,256.979008
3.95,5,256.980526
1.94,6,256.982638
3.95,5,256.984436
1.97,3,256.985434
1.95,5,257.06735
1.97,3,257.068385
1.97,3,257.069351
1.97,3,257.070306
3.95,5,257.071818
3.95,5,257.073909
-0.03,3,257.075156
3.93,7,257.077467
-0.03,3,257.078439
5.92,8,257.081165
1.95,5,257.082707
3.93,7,257.084801
1.94,6,257.086623
1.97,3,257.08758
5.93,7,257.089972
1.95,5,257.091758
1.97,3,257.092743
1.97,3,257.093698
3.93,7,257.095786
1.95,5,257.097294
1.97,3,257.098242
5.93,7,257.100321
-0.01,1,257.100722
1.97,3,257.101668
1.97,3,257.102636
5.91,9,257.105279
-0.03,3,257.106202
1.95,5,257.107695
1.94,6,257.189556
1.97,3,257.190606
1.96,4,257.191863
1.97,3,257.192816
1.97,3,257.193763
1.96,4,257.194984
3.93,7,257.197348
1.97,3,257.198426
1.97,3,257.199406
1.97,3,257.200389
3.95,5,257.201928
-0.02,2,257.202594
1.97,3,257.203585
1.95,5,257.205077
5.93,7,257.207167
1.97,3,257.20856
3.95,5,257.210311
3.95,5,257.21193
-0.03,3,257.212921
1.97,3,257.21408
1.97,3,257.215074
1.95,5,257.216592
1.97,3,257.217543
3.95,5,257.219268
3.95,5,257.220868
3.95,5,257.222388
5.92,8,257.224738
-0.03,3,257.225677
13.91,9,257.228335
3.95,5,257.313667
5.93,7,257.315886
1.97,3,257.316841
1.97,3,257.317803
1.96,4,257.319014
-0.02,2,257.319672
1.97,3,257.320613
5.93,7,257.323024
5.93,7,257.325227
3.95,5,257.327
5.91,9,257.329656
1.97,3,257.330605
1.94,6,257.332765
1.97,3,257.333892
1.97,3,257.334893
3.95,5,257.336476
3.95,5,257.338121
1.96,4,257.339599
1.95,5,257.341118
1.96,4,257.34257
1.95,5,257.344204
1.97,3,257.345154
1.97,3,257.346086
1.97,3,257.347038
1.95,5,257.34852
1.97,3,257.349448
3.94,6,257.351257
1.95,5,257.353367
3.93,7,257.440411
3.95,5,257.442053
5.91,9,257.444694
1.97,3,257.445638
1.97,3,257.446583
13.91,9,257.449734
1.95,5,257.451261
1.97,3,257.452213
1.97,3,257.453147
5.9,10,257.456382
5.93,7,257.458512
1.97,3,257.459825
3.95,5,257.461698
5.93,7,257.464064
3.94,6,257.465983
3.95,5,257.467489
3.95,5,257.469456
1.94,6,257.47139
1.97,3,257.472666
3.92,8,257.475045
5.91,9,257.47764
5.9,10,257.481313
1.97,3,257.566183
1.94,6,257.568122
1.97,3,257.569137
3.95,5,257.570657
1.97,3,257.571676
1.97,3,257.573569
1.97,3,257.574679
1.95,5,257.576396
1.95,5,257.578004
3.95,5,257.579856
3.95,5,257.581665
5.9,10,257.584571
3.93,7,257.587174
5.93,7,257.589902
1.95,5,257.591436
1.97,3,257.592375
1.94,6,257.594155
1.97,3,257.595085
13.91,9,257.599907
1.97,3,257.601239
5.9,10,257.604344
1.97,3,257.605296
3.95,5,257.607241
5.93,7,257.609632
3.95,5,257.611177
3.93,7,257.700801
5.91,9,257.703541
1.96,4,257.704818
5.9,10,257.70775
1.97,3,257.709228
1.97,3,257.710386
1.94,6,257.712243
1.97,3,257.713236
3.95,5,257.715302
3.95,5,257.716962
3.93,7,257.719321
5.93,7,257.721526
13.91,9,257.724754
1.95,5,257.726357
1.97,3,257.72735
1.94,6,257.729579
1.94,6,257.731806
1.95,5,257.733395
3.93,7,257.735456
1.95,5,257.736943
1.96,4,257.738185
3.93,7,257.740654
1.97,3,257.823533
5.93,7,257.825911
5.93,7,257.828015
3.93,7,257.830119
3.95,5,257.831646
1.97,3,257.832597
3.95,5,257.834687
3.95,5,257.83631
3.95,5,257.838002
3.95,5,257.83992
-0.01,1,257.840358
1.97,3,257.841409
1.95,5,257.84324
1.95,5,257.844968
5.91,9,257.847803
5.9,10,257.850808
1.97,3,257.851761
1.96,4,257.853208
1.95,5,257.854938
1.95,5,257.856734
3.95,5,257.858307
1.97,3,257.859267
1.95,5,257.860774
3.95,5,257.862295
1.97,3,257.863565
1.95,5,257.865456
1.94,6,257.95137
3.95,5,257.953094
3.95,5,257.954709
1.97,3,257.955882
3.95,5,257.957544
1.97,3,257.958561
1.97,3,257.959657
5.93,7,257.961809
3.95,5,257.963307
3.95,5,257.964842
1.97,3,257.965866
3.93,7,257.9681
3.92,8,257.97113
1.95,5,257.972999
1.97,3,257.974638
5.93,7,257.97714
1.97,3,257.978198
-0.01,1,257.978592
1.97,3,257.979715
1.97,3,257.981034
1.97,3,257.982506
1.97,3,257.98363
5.93,7,257.985842
1.95,5,257.987334
5.91,9,257.990285
1.95,5,257.991856
3.95,5,257.993384
3.92,8,258.08065
1.97,3,258.081717
1.95,5,258.083241
3.93,7,258.085613
5.89,11,258.089665
1.97,3,258.090774
5.93,7,258.092857
3.92,8,258.095164
5.9,10,258.098009
13.91,9,258.101089
5.93,7,258.103284
1.97,3,258.104359
13.91,9,258.107437
1.97,3,258.108436
13.91,9,258.111421
3.95,5,258.113052
1.94,6,258.115036
1.97,3,258.116042
5.93,7,258.118132
1.95,5,258.11983
1.95,5,258.205318
1.97,3,258.206372
1.97,3,258.207334
3.95,5,258.208842
1.97,3,258.209779
1.97,3,258.210712
1.97,3,258.211639
1.97,3,258.212572
3.95,5,258.214233
1.97,3,258.215547
3.95,5,258.217372
3.95,5,258.218915
1.97,3,258.21985
5.93,7,258.221894
1.97,3,258.222823
3.95,5,258.224484
13.89,11,258.227897
1.97,3,258.228858
1.97,3,258.229816
1.94,6,258.23181
1.97,3,258.23275
3.95,5,258.234421
1.97,3,258.235476
1.97,3,258.236433
1.95,5,258.238126
1.94,6,258.239911
3.93,7,258.241951
5.91,9,258.244793
3.92,8,258.334043
3.92,8,258.336589
3.92,8,258.339394
1.97,3,258.34043
1.97,3,258.341474
1.97,3,258.342859
1.97,3,258.34403
5.91,9,258.346707
13.91,9,258.34934
1.97,3,258.350283
3.91,9,258.353301
13.91,9,258.35598
5.93,7,258.358008
1.97,3,258.358933
3.95,5,258.3604
1.97,3,258.361329
5.91,9,258.364422
1.95,5,258.365961
3.95,5,258.367464
1.95,5,258.368946
3.95,5,258.370435
3.92,8,258.373094
3.95,5,258.453303
3.92,8,258.455803
13.88,12,258.459325
1.97,3,258.460288
5.93,7,258.46299
5.93,7,258.465491
1.97,3,258.466472
1.97,3,258.467422
3.91,9,258.47004
3.95,5,258.471705
1.94,6,258.474335
3.95,5,258.475891
5.93,7,258.477919
5.93,7,258.479964
1.94,6,258.48253
1.97,3,258.483716
1.97,3,258.484954
1.94,6,258.486985
1.97,3,258.488155
1.94,6,258.491113
3.92,8,258.493921
1.95,5,258.495518
1.94,6,258.591073
1.95,5,258.592769
5.93,7,258.595165
3.93,7,258.597815
3.92,8,258.600845
3.95,5,258.602522
1.97,3,258.603636
3.92,8,258.606603
1.97,3,258.607758
3.95,5,258.609325
3.93,7,258.611601
1.95,5,258.613262
3.95,5,258.615129
1.94,6,258.617023
1.95,5,258.618541
1.97,3,258.619503
1.94,6,258.621701
13.91,9,258.624869
3.95,5,258.626417
3.95,5,258.627975
1.97,3,258.6289
5.93,7,258.631251
1.97,3,258.632818
3.95,5,258.718033
13.91,9,258.721003
1.97,3,258.721977
1.95,5,258.723684
1.94,6,258.725543
5.93,7,258.728074
1.97,3,258.729183
3.92,8,258.731796
5.91,9,258.734549
5.93,7,258.73664
5.93,7,258.739124
1.94,6,258.740934
3.95,5,258.74247
5.93,7,258.744564
1.97,3,258.745521
3.95,5,258.747032
1.94,6,258.749414
3.92,8,258.751814
1.94,6,258.753569
5.9,10,258.756405
1.97,3,258.757322
3.93,7,258.841352
1.95,5,258.843027
5.93,7,258.845154
3.92,8,258.847951
1.97,3,258.849072
1.94,6,258.851167
1.97,3,258.852192
3.95,5,258.853751
3.95,5,258.855362
3.95,5,258.85715
3.92,8,258.85956
3.93,7,258.862022
5.93,7,258.864303
5.93,7,258.866515
3.93,7,258.8686
13.91,9,258.871522
1.94,6,258.873484
3.93,7,258.875569
1.97,3,258.876517
3.95,5,258.878012
3.93,7,258.880382
3.91,9,258.961276
1.97,3,258.962371
1.95,5,258.964312
1.97,3,258.965369
5.91,9,258.968053
3.92,8,258.970746
3.93,7,258.973053
3.95,5,258.97457
1.95,5,258.97607
1.95,5,258.97757
13.89,11,258.981267
3.95,5,258.982783
1.97,3,258.98373
1.97,3,258.984668
3.95,5,258.986166
1.95,5,258.987661
3.95,5,258.989175
3.93,7,258.991803
1.97,3,258.992801
1.94,6,258.994595
1.93,7,258.99664
1.97,3,258.998151
5.9,10,259.002503
1.97,3,259.091764
1.97,3,259.09283
5.9,10,259.095922
1.94,6,259.100283
3.95,5,259.106063
3.92,8,259.112611
1.94,6,259.115774
1.95,5,259.117918
13.91,9,259.121151
1.97,3,259.122113
1.97,3,259.12344
5.93,7,259.126202
1.95,5,259.127917
1.97,3,259.128887
1.95,5,259.130554
1.95,5,259.133111
3.95,5,259.135547
-0.04,4,259.137689
1.97,3,259.139851
1.95,5,259.141731
13.91,9,259.144578
1.95,5,259.146084
3.95,5,259.148258
1.95,5,259.1508
1.97,3,259.251531
3.92,8,259.254126
3.95,5,259.256203
3.95,5,259.257966
1.97,3,259.258951
1.94,6,259.261182
1.97,3,259.26239
3.95,5,259.264097
5.93,7,259.266851
1.94,6,259.268672
1.97,3,259.269613
1.95,5,259.271767
1.95,5,259.27358
3.95,5,259.275161
1.97,3,259.276128
1.94,6,259.277904
5.93,7,259.279974
1.97,3,259.281092
3.95,5,259.282641
3.95,5,259.284155
1.97,3,259.285091
5.93,7,259.287142
1.97,3,259.288082
1.97,3,259.28913
5.91,9,259.293862
13.88,12,259.38301
5.93,7,259.385181
1.95,5,259.386694
1.94,6,259.388471
3.92,8,259.391488
1.97,3,259.392511
13.91,9,259.395134
3.95,5,259.396629
1.94,6,259.398557
1.97,3,259.399645
1.97,3,259.400786
1.97,3,259.402324
1.97,3,259.403482
3.93,7,259.405612
1.95,5,259.407834
3.95,5,259.409852
1.95,5,259.411731
3.95,5,259.413381
3.95,5,259.415491
13.89,11,259.418935
3.93,7,259.421005
3.95,5,259.422542
3.93,7,259.425276
5.93,7,259.561527
1.97,3,259.562595
1.97,3,259.563701
3.95,5,259.565576
13.91,9,259.568302
1.97,3,259.569586
1.97,3,259.570655
5.93,7,259.573248
1.97,3,259.574328
3.93,7,259.576443
1.97,3,259.577453
5.91,9,259.580723
1.94,6,259.582742
1.97,3,259.583724
5.93,7,259.585789
3.95,5,259.587275
5.92,8,259.589863
3.92,8,259.592249
3.93,7,259.594346
1.97,3,259.595296
1.97,3,259.596256
1.97,3,259.59725
5.93,7,259.600078
3.93,7,259.684107
3.95,5,259.685853
13.91,9,259.68855
1.97,3,259.689563
1.97,3,259.690533
3.95,5,259.692048
1.97,3,259.692992
1.97,3,259.694626
1.95,5,259.696611
3.93,7,259.699515
3.95,5,259.701125
1.97,3,259.702071
1.97,3,259.703061
1.97,3,259.704528
5.91,9,259.707936
3.92,8,259.710366
5.93,7,259.712397
1.97,3,259.713315
3.93,7,259.716133
13.91,9,259.718973
1.97,3,259.720059
5.93,7,259.722716
1.97,3,259.723935
5.93,7,259.726127
1.97,3,259.727085
1.97,3,259.728036
1.93,7,259.81241
5.93,7,259.815368
1.94,6,259.817576
1.97,3,259.818628
1.97,3,259.819618
1.97,3,259.820992
1.97,3,259.822137
3.93,7,259.824431
3.92,8,259.826788
1.97,3,259.827735
5.91,9,259.830768
1.97,3,259.831848
3.95,5,259.833374
5.93,7,259.83553
1.97,3,259.83649
1.94,6,259.838268
1.97,3,259.839215
1.95,5,259.841022
3.93,7,259.843216
1.95,5,259.845323
3.95,5,259.84711
5.93,7,259.849539
1.94,6,259.851825
5.93,7,259.854216
1.97,3,259.952135
1.95,5,259.954227
3.93,7,259.956788
5.9,10,259.961048
3.95,5,259.962936
1.97,3,259.964456
1.97,3,259.966363
3.95,5,259.968327
1.94,6,259.970207
1.97,3,259.971747
1.97,3,259.973862
1.97,3,259.975687
1.97,3,259.976705
1.97,3,259.977652
-0.01,1,259.978029
1.97,3,259.979035
1.95,5,259.980636
1.97,3,259.982428
3.95,5,259.984411
1.95,5,259.986096
3.95,5,259.987629
3.93,7,259.989683
1.95,5,259.991705
3.92,8,259.994831
1.97,3,259.995873
5.93,7,259.998912
1.97,3,259.999976
-0.01,1,260.000376
3.95,5,260.00185
1.94,6,260.103862
1.97,3,260.105085
3.95,5,260.10704
1.94,6,260.109135
5.93,7,260.111205
1.97,3,260.11213
3.95,5,260.113593
1.97,3,260.114953
5.93,7,260.117234
1.95,5,260.119615
13.88,12,260.12332
5.93,7,260.125807
1.97,3,260.126821
1.97,3,260.128139
3.92,8,260.131353
5.93,7,260.133828
3.93,7,260.135916
13.91,9,260.139082
3.92,8,260.142421
1.94,6,260.144292
3.92,8,260.146648
1.94,6,260.243953
1.97,3,260.244989
1.97,3,260.245946
3.91,9,260.248676
5.93,7,260.25077
5.93,7,260.253588
3.95,5,260.255432
5.9,10,260.258364
1.97,3,260.259289
1.94,6,260.261024
1.97,3,260.262412
1.94,6,260.264579
5.9,10,260.267501
3.92,8,260.269831
1.95,5,260.271318
1.97,3,260.272752
1.93,7,260.274873
1.97,3,260.27581
3.95,5,260.277299
1.97,3,260.278227
1.97,3,260.279153
1.97,3,260.280114
5.93,7,260.282574
1.97,3,260.283697
1.97,3,260.371372
3.92,8,260.374504
1.95,5,260.376065
1.95,5,260.377566
5.91,9,260.380415
1.97,3,260.38146
3.93,7,260.383578
1.97,3,260.384549
3.95,5,260.386059
1.97,3,260.387028
1.97,3,260.387994
3.95,5,260.389577
3.95,5,260.391639
3.95,5,260.393431
1.97,3,260.394455
1.97,3,260.395438
5.93,7,260.397819
1.94,6,260.399612
13.91,9,260.402651
3.92,8,260.405108
1.97,3,260.406165
3.92,8,260.408512
3.92,8,260.411191
3.92,8,260.494974
3.95,5,260.496709
1.97,3,260.498101
3.95,5,260.499701
3.95,5,260.501226
3.92,8,260.503973
1.94,6,260.506179
1.97,3,260.507168
1.97,3,260.508109
1.94,6,260.50986
1.95,5,260.511329
1.97,3,260.512251
5.9,10,260.515558
1.95,5,260.517116
1.94,6,260.518934
1.97,3,260.519885
5.93,7,260.521977
1.95,5,260.524638
1.97,3,260.525814
5.93,7,260.527994
3.92,8,260.530535
3.92,8,260.533276
1.94,6,260.535691
3.93,7,260.62429
5.93,7,260.626601
1.95,5,260.628128
1.97,3,260.629079
13.89,11,260.632585
3.92,8,260.635725
5.93,7,260.637827
3.95,5,260.639475
3.95,5,260.64109
3.95,5,260.642605
3.95,5,260.644677
5.9,10,260.648139
5.93,7,260.650233
1.93,7,260.652278
3.95,5,260.654142
13.88,12,260.658176
5.9,10,260.66118
3.92,8,260.663951
5.93,7,260.752264
1.97,3,260.753464
1.97,3,260.754521
5.9,10,260.758327
13.89,11,260.76168
1.94,6,260.763747
3.95,5,260.765501
1.97,3,260.766482
3.92,8,260.768846
1.97,3,260.769792
1.97,3,260.770737
5.91,9,260.77372
1.97,3,260.77475
1.93,7,260.77699
5.89,11,260.780271
3.92,8,260.78284
1.97,3,260.784025
1.93,7,260.786149
3.93,7,260.788302
5.9,10,260.791759
5.93,7,260.793921
1.94,6,260.880077
3.91,9,260.88307
1.97,3,260.884081
5.93,7,260.886169
3.95,5,260.888026
1.97,3,260.889124
1.94,6,260.891419
1.94,6,260.893297
1.95,5,260.89478
3.92,8,260.897108
1.97,3,260.898276
3.95,5,260.900023
1.95,5,260.901785
3.95,5,260.903498
3.93,7,260.905722
3.95,5,260.907321
3.95,5,260.909022
3.92,8,260.911332
3.92,8,260.913617
1.97,3,260.91453
1.97,3,260.91544
3.95,5,260.917181
3.95,5,260.91913
5.9,10,261.003293
13.91,9,261.006363
3.95,5,261.007946
1.95,5,261.009452
1.97,3,261.010402
1.93,7,261.013104
1.94,6,261.014916
3.92,8,261.017322
5.93,7,261.019431
5.93,7,261.021889
5.9,10,261.024944
1.94,6,261.02741
5.93,7,261.029862
1.94,6,261.032138
1.94,6,261.033963
3.95,5,261.036212
3.93,7,261.038412
5.93,7,261.041985
1.97,3,261.043237
1.97,3,261.04424
5.93,7,261.133196
5.93,7,261.135986
3.95,5,261.137643
3.92,8,261.141226
1.93,7,261.143836
1.95,5,261.145581
1.97,3,261.146633
1.97,3,261.148097
3.95,5,261.14982
1.97,3,261.150881
1.97,3,261.151917
3.95,5,261.154036
3.93,7,261.157251
5.89,11,261.160657
1.97,3,261.161629
1.97,3,261.162585
5.9,10,261.16626
1.97,3,261.167238
3.95,5,261.168759
13.91,9,261.171421
3.95,5,261.173902
1.97,3,261.174992
3.95,5,261.176534
5.93,7,261.178624
3.95,5,261.272081
1.97,3,261.273511
1.97,3,261.27457
1.97,3,261.275559
5.93,7,261.277711
3.95,5,261.279265
1.97,3,261.281235
1.93,7,261.283466
1.97,3,261.284452
1.97,3,261.285408
1.97,3,261.286359
3.95,5,261.287888
1.97,3,261.288851
3.95,5,261.290872
1.97,3,261.291852
1.95,5,261.293377
5.93,7,261.295442
3.92,8,261.298074
3.95,5,261.299668
1.97,3,261.301155
13.91,9,261.304048
3.92,8,261.306976
1.97,3,261.308012
13.89,11,261.311729
3.95,5,261.313369
1.97,3,261.314863
1.97,3,261.416506
1.97,3,261.417703
3.95,5,261.419305
1.93,7,261.422752
3.95,5,261.424906
1.93,7,261.427204
1.97,3,261.42848
1.94,6,261.430967
3.93,7,261.433501
1.95,5,261.435199
3.93,7,261.437934
1.94,6,261.440433
5.93,7,261.442762
3.92,8,261.445303
3.95,5,261.448921
1.97,3,261.450738
3.95,5,261.452473
3.95,5,261.454023
1.97,3,261.45499
3.93,7,261.457492
1.94,6,261.459764
1.94,6,261.461632
5.91,9,261.465174
3.92,8,261.546631
1.94,6,261.549437
3.95,5,261.551078
3.93,7,261.553191
5.93,7,261.555838
1.97,3,261.556869
1.97,3,261.557824
1.97,3,261.558769
3.95,5,261.560277
1.97,3,261.561221
1.94,6,261.562995
1.94,6,261.565226
1.97,3,261.566461
1.97,3,261.56753
5.93,7,261.569708
3.95,5,261.571419
1.95,5,261.573159
1.97,3,261.574129
3.93,7,261.576724
1.94,6,261.578701
3.95,5,261.580375
1.97,3,261.58146
5.93,7,261.583516
5.9,10,261.587023
3.93,7,261.673474
1.94,6,261.675453
3.95,5,261.676977
3.92,8,261.679314
13.89,11,261.682516
5.93,7,261.684823
3.92,8,261.687294
5.93,7,261.68938
5.9,10,261.692273
5.91,9,261.695412
3.95,5,261.697149
1.97,3,261.698149
1.95,5,261.69964
3.92,8,261.701943
3.93,7,261.704307
5.89,11,261.708306
5.9,10,261.711225
1.97,3,261.712183
3.95,5,261.797196
3.92,8,261.799901
1.97,3,261.80087
3.95,5,261.802377
1.97,3,261.803368
1.97,3,261.804303
3.92,8,261.807472
5.91,9,261.810194
3.93,7,261.812284
3.95,5,261.813843
1.94,6,261.816315
1.95,5,261.818057
1.97,3,261.81905
1.97,3,261.820051
3.95,5,261.821736
3.95,5,261.823285
1.93,7,261.825746
3.95,5,261.827492
1.95,5,261.829056
3.92,8,261.83167
3.91,9,261.834325
5.93,7,261.836785
5.93,7,261.92943
1.95,5,261.931523
3.95,5,261.933439
3.95,5,261.935041
1.95,5,261.936572
1.94,6,261.938989
5.93,7,261.941232
3.92,8,261.943686
1.94,6,261.94547
1.97,3,261.94641
3.95,5,261.947959
5.93,7,261.950196
3.95,5,261.951697
3.95,5,261.953189
1.97,3,261.954122
1.93,7,261.956379
5.93,7,261.959189
1.97,3,261.960288
3.92,8,261.962674
3.95,5,261.964175
3.95,5,261.966132
3.95,5,261.967754
1.94,6,261.970181
1.97,3,261.971168
5.93,7,262.059184
1.97,3,262.060218
3.93,7,262.062293
1.97,3,262.063221
-0.01,1,262.063592
1.97,3,262.064814
3.95,5,262.066966
1.97,3,262.068062
1.97,3,262.069047
1.95,5,262.070587
3.92,8,262.073766
3.95,5,262.076417
1.97,3,262.077692
1.97,3,262.078849
1.94,6,262.081057
3.95,5,262.082852
1.94,6,262.0852
1.97,3,262.086276
1.97,3,262.087533
3.93,7,262.09109
5.91,9,262.093961
3.92,8,262.096328
1.97,3,262.09746
3.95,5,262.099011
3.95,5,262.100622
1.94,6,262.102409
5.93,7,262.202468
3.92,8,262.205504
1.94,6,262.212705
3.92,8,262.219359
1.95,5,262.221246
3.95,5,262.22335
5.93,7,262.226011
3.95,5,262.227592
13.89,11,262.23269
3.92,8,262.235661
3.95,5,262.237205
3.92,8,262.240022
3.92,8,262.24453
1.97,3,262.245721
13.91,9,262.249015
3.95,5,262.251824
5.9,10,262.255262
1.94,6,262.260831
1.97,3,262.26187
1.97,3,262.262862
1.97,3,262.370987
3.95,5,262.374458
1.97,3,262.376107
1.97,3,262.377608
3.92,8,262.381431
1.97,3,262.383344
3.93,7,262.385796
5.93,7,262.388947
5.9,10,262.39355
3.95,5,262.395377
3.92,8,262.398836
3.92,8,262.401322
3.95,5,262.402909
5.9,10,262.405837
1.94,6,262.408124
1.95,5,262.40975
1.97,3,262.410789
1.95,5,262.412313
1.97,3,262.413264
3.92,8,262.415733
1.97,3,262.416695
1.94,6,262.419205
5.93,7,262.50891
1.95,5,262.510676
1.93,7,262.512788
1.94,6,262.514753
1.97,3,262.51574
5.91,9,262.518943
3.95,5,262.520709
1.94,6,262.522793
3.95,5,262.524351
1.97,3,262.525349
13.91,9,262.528348
13.91,9,262.531538
1.95,5,262.533287
1.97,3,262.534267
1.97,3,262.535222
5.91,9,262.537911
1.97,3,262.539441
13.88,12,262.542998
3.95,5,262.544518
1.97,3,262.545451
3.93,7,262.547664
1.97,3,262.54875
1.95,5,262.550258
1.93,7,262.667767
1.97,3,262.66886
3.95,5,262.670441
5.9,10,262.674925
3.95,5,262.676997
1.94,6,262.6791
3.92,8,262.682784
5.93,7,262.684978
1.94,6,262.687468
1.94,6,262.68937
5.9,10,262.69446
1.93,7,262.69706
1.97,3,262.699129
1.97,3,262.700305
1.97,3,262.701714
1.97,3,262.702882
1.97,3,262.703905
1.97,3,262.704876
1.97,3,262.705912
3.95,5,262.708119
1.94,6,262.710005
1.95,5,262.71153
1.97,3,262.712481
1.97,3,262.713466
1.97,3,262.714829
5.93,7,262.803873
1.93,7,262.807221
1.94,6,262.809177
1.97,3,262.810139
5.91,9,262.813149
1.97,3,262.814343
5.93,7,262.816649
5.93,7,262.818779
5.9,10,262.821808
3.95,5,262.823453
3.95,5,262.825022
1.97,3,262.82598
3.95,5,262.82749
1.93,7,262.829614
1.97,3,262.830557
5.93,7,262.833277
1.94,6,262.835307
1.93,7,262.837509
3.93,7,262.839871
1.97,3,262.840849
5.93,7,262.843242
1.97,3,262.844274
1.97,3,262.845322
5.93,7,262.93177
1.94,6,262.933632
3.95,5,262.93512
1.97,3,262.936045
1.95,5,262.937532
1.94,6,262.939274
1.97,3,262.940581
1.97,3,262.941556
3.92,8,262.943863
1.97,3,262.944783
1.97,3,262.945695
13.91,9,262.948491
1.93,7,262.951208
1.94,6,262.953181
5.93,7,262.955363
3.95,5,262.957049
3.92,8,262.959458
1.97,3,262.960738
1.97,3,262.96177
3.95,5,262.96366
5.93,7,262.965934
13.91,9,262.968525
3.93,7,262.970535
3.95,5,263.051298
1.95,5,263.053027
5.93,7,263.055216
3.95,5,263.05716
3.95,5,263.058834
3.91,9,263.061984
3.92,8,263.064588
1.97,3,263.065541
1.94,6,263.067329
3.95,5,263.068833
3.95,5,263.070731
3.95,5,263.072509
3.93,7,263.075028
1.97,3,263.075999
3.91,9,263.078628
5.9,10,263.081969
1.97,3,263.082935
1.97,3,263.08416
1.97,3,263.085147
3.95,5,263.086664
1.97,3,263.087605
3.92,8,263.089988
1.94,6,263.091843
3.95,5,263.175186
1.95,5,263.176804
3.95,5,263.178337
1.94,6,263.180125
13.91,9,263.182767
1.97,3,263.183984
1.95,5,263.185905
13.89,11,263.189309
1.97,3,263.190787
3.95,5,263.192388
3.91,9,263.195448
3.95,5,263.197277
5.93,7,263.199995
5.93,7,263.202249
13.91,9,263.205033
1.94,6,263.207437
1.94,6,263.209282
3.95,5,263.210786
5.91,9,263.213468
